dates,satname,nzd0502-0000,nzd0502-0001,nzd0502-0002,nzd0502-0003,nzd0502-0004,nzd0502-0005,nzd0502-0018,nzd0502-0019,nzd0502-0020,nzd0502-0021,nzd0502-0022,nzd0502-0023,nzd0502-0024,nzd0502-0025,nzd0502-0026,nzd0502-0006,nzd0502-0007,nzd0502-0008,nzd0502-0010,nzd0502-0011,nzd0502-0012,nzd0502-0013,nzd0502-0014,nzd0502-0015,nzd0502-0016,nzd0502-0017,nzd0502-0009
2019-02-14 22:14:21.185000,L8,345.27,358.81,356.81,351.69,356.56,369.87,355.31,353.68,346.11,341.29,353.47,336.79,333.86,340.71,51.16,366.76,362.94,365.84,361.21,374.04,365.42,364.83,399.54,353.66,371.48,356.69,364.42
2019-03-02 22:14:17.011000,L8,352.93,336.26,323.46,324.86,318.82,328.25,329.75,328.60,322.78,318.29,320.20,315.15,314.15,324.70,307.75,326.38,328.35,353.90,301.45,333.32,334.58,332.43,305.78,325.73,329.69,333.37,323.75
2019-03-18 22:14:11.817000,L8,354.11,340.36,325.11,325.02,317.73,326.98,329.26,328.72,321.25,318.80,317.54,315.64,314.27,324.99,307.60,326.73,329.24,350.64,302.30,332.36,335.31,333.33,303.73,325.79,329.85,333.81,322.51
2019-05-28 22:20:29.609000,L8,333.73,349.24,356.49,343.80,321.52,331.11,,,,,,,,,,333.64,344.77,358.05,314.44,343.73,334.97,332.88,298.75,324.11,,,334.95
2019-06-22 22:14:28.716000,L8,327.17,322.25,320.35,286.29,,,,,,,,,,,,,322.86,335.38,295.26,312.96,318.00,318.98,294.58,,,,309.05
2019-09-10 22:14:51.565000,L8,344.52,355.93,348.41,340.41,333.14,333.44,328.03,328.96,321.42,319.71,316.30,318.09,314.24,333.20,307.13,335.63,337.74,360.28,307.70,328.34,332.57,329.75,305.93,330.32,328.50,333.42,332.83
2019-09-26 22:14:56.917000,L8,333.76,315.71,321.88,309.95,,,321.58,321.95,315.45,314.35,313.15,308.87,306.48,320.94,124.42,,,,,,,,,,,,
2019-11-13 22:14:57.837000,L8,320.80,315.43,312.15,307.75,,,318.33,317.78,308.51,310.20,310.45,308.88,304.63,314.57,299.77,,,,,,,,,,,317.96,
2019-11-29 22:14:55.870000,L8,344.30,333.10,323.33,325.67,319.33,327.41,332.15,329.57,325.43,321.21,324.91,316.98,315.62,326.41,313.18,327.60,329.22,350.16,305.16,330.48,332.92,329.01,302.86,325.55,328.41,334.76,321.97
2019-12-22 22:21:03.498000,L8,338.79,336.74,323.08,324.00,319.74,330.31,334.25,332.19,326.15,322.61,325.61,320.05,317.56,330.47,313.91,325.79,329.31,354.54,314.71,336.99,338.25,333.86,307.57,326.75,332.80,336.65,325.94
2020-01-23 22:20:55.593000,L8,317.45,312.62,310.49,282.11,,,323.79,322.72,317.53,313.83,316.41,310.30,308.27,318.05,302.54,,,,,,,,,,315.96,324.86,
2020-03-04 22:14:32.767000,L8,318.29,314.64,309.26,308.28,,,316.24,317.59,313.76,311.36,310.31,306.74,304.53,314.93,299.08,,,,,,,,,,,322.52,
2020-03-11 22:20:40.527000,L8,341.43,339.78,323.64,324.64,321.96,331.32,330.27,328.24,322.95,319.65,321.74,316.06,313.54,327.21,72.96,329.10,332.14,361.82,309.03,334.86,335.76,334.34,303.79,325.65,330.50,331.84,326.24
2020-05-30 22:20:16.612000,L8,328.40,318.74,311.27,312.16,309.32,319.91,,,304.64,307.75,306.97,298.07,297.79,311.22,,,319.73,335.03,294.56,316.36,317.94,320.61,,,,,309.20
2020-06-08 22:14:11.756000,L8,359.87,358.40,351.00,338.03,339.31,342.85,327.49,327.97,321.06,319.51,318.72,317.43,315.03,332.55,308.42,344.03,348.57,368.10,319.64,338.74,339.11,337.80,383.20,330.98,330.74,334.20,340.57
2020-07-10 22:14:27.456000,L8,330.95,338.00,323.93,321.81,318.63,327.66,315.56,320.51,308.37,313.02,309.20,307.41,306.02,320.72,296.55,329.01,330.63,339.71,300.02,321.46,324.50,325.34,297.94,322.31,,,321.16
2020-07-17 22:20:40.662000,L8,369.30,378.62,363.59,359.40,338.73,340.81,,,,309.01,311.18,306.13,308.49,319.15,160.99,347.55,343.14,366.72,312.55,333.75,333.70,341.66,385.26,329.73,314.92,,330.50
2020-07-26 22:14:32.385000,L8,324.02,321.59,314.90,318.58,,,,,,,,,,,,,324.04,337.07,296.25,312.30,317.92,319.89,294.38,,,,309.55
2020-08-27 22:14:44.105000,L8,,,,,,,416.32,,,,410.46,381.16,374.13,368.00,18.95,,,,,,,,419.29,409.10,416.20,415.42,
2020-10-14 22:14:56.808000,L8,351.17,354.28,332.94,331.04,330.40,341.47,332.45,332.14,324.68,322.49,321.55,320.62,313.03,326.95,309.04,343.57,336.96,355.12,326.86,339.43,344.04,341.17,316.09,330.01,334.57,337.57,337.77
2021-05-01 22:20:19.495000,L8,326.77,339.23,315.92,321.79,378.79,407.30,376.11,343.16,,,,,,,291.76,407.08,390.58,392.54,326.20,386.77,387.65,381.90,387.37,370.66,338.12,383.82,388.63
2021-05-17 22:20:24.395000,L8,341.38,339.63,328.67,330.52,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11 22:14:25.766000,L8,318.97,318.52,307.35,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-27 22:14:29.908000,L8,364.67,356.85,340.34,340.45,336.50,340.65,331.55,330.56,324.68,320.12,322.80,312.57,322.19,333.18,308.20,347.89,348.03,369.45,329.32,343.90,343.10,344.81,328.29,332.72,334.13,333.61,347.67
2021-07-13 22:14:31.246000,L8,329.22,338.00,321.08,321.93,318.37,328.80,319.88,321.93,310.47,313.88,308.10,302.22,,,,330.73,329.23,338.06,303.19,329.92,329.79,326.66,298.01,319.80,,,322.69
2021-08-14 22:14:45.391000,L8,353.13,353.06,340.49,345.43,335.40,336.29,328.92,329.59,325.59,320.31,322.50,314.59,318.01,329.78,307.16,343.44,362.47,357.28,325.82,337.71,341.79,339.76,309.68,331.54,330.95,335.17,353.87
2021-08-30 22:14:49.951000,L8,344.67,354.97,337.55,338.39,333.31,335.35,330.40,327.55,322.89,319.80,322.67,312.96,317.03,326.44,307.16,341.58,346.09,357.63,327.70,339.01,338.47,339.29,316.31,331.31,334.24,332.50,332.19
2021-09-22 22:21:05.391000,L8,344.45,345.31,326.50,327.81,321.25,330.07,327.41,326.42,319.76,318.53,317.42,312.77,309.57,323.42,304.82,330.37,333.84,361.89,316.61,334.86,333.13,332.76,301.95,322.77,329.34,332.00,326.79
2021-11-18 22:14:56.496000,L8,,,,,,,318.03,315.41,311.12,307.61,297.41,298.61,300.29,312.10,295.56,,,,,,,,,,,,
2021-12-11 22:21:08.661000,L8,,,,,,,319.28,319.41,314.22,308.50,308.07,299.67,296.10,287.93,294.59,,,,,,,,,,,321.10,
2021-12-12 22:14:55.412000,L9,341.07,350.80,323.54,326.11,325.51,333.62,330.81,331.65,323.92,321.49,321.81,320.35,312.45,330.71,308.23,333.47,332.06,354.83,319.43,339.23,338.24,335.40,307.71,326.29,333.57,337.23,330.88
2022-01-13 22:14:50.477000,L9,329.91,333.15,321.48,323.33,319.11,328.96,331.43,330.29,325.02,320.84,322.41,315.38,315.21,323.00,309.67,329.76,330.20,346.98,319.34,334.32,338.03,334.63,306.53,327.07,331.29,334.93,328.77
2022-01-28 22:20:55.692000,L8,328.99,321.71,321.26,322.78,320.33,330.31,330.60,330.10,324.60,320.22,321.09,317.36,315.16,325.57,309.50,327.92,329.67,348.84,322.19,337.28,338.93,335.94,305.85,325.61,331.37,333.90,328.92
2022-02-06 22:14:44.088000,L8,333.95,353.36,321.02,323.34,321.22,332.34,329.63,330.11,322.03,320.48,318.49,316.78,313.84,328.96,307.19,333.62,337.55,366.52,317.56,335.37,338.00,334.59,304.39,328.90,330.87,334.38,331.64
2022-02-13 22:20:52.491000,L8,310.98,309.05,307.88,304.18,304.98,314.05,,,,,,,,,,,312.12,334.75,295.34,316.67,318.47,314.47,,,,,304.45
2022-02-22 22:14:38.338000,L8,335.23,340.74,325.59,327.57,326.16,335.81,333.44,332.54,324.97,323.62,322.10,318.32,315.79,330.84,311.80,336.29,336.18,349.80,326.68,339.21,341.82,337.51,311.17,333.01,334.13,336.13,332.88
2022-03-02 22:14:37.725000,L9,331.58,332.99,320.52,322.81,321.62,331.81,329.33,328.63,322.44,319.47,317.23,316.73,311.89,326.85,307.01,330.65,330.36,349.54,314.11,335.66,336.75,333.22,306.20,325.91,331.21,331.00,328.00
2022-04-02 22:20:31.499000,L8,,,,,,,,,,,,301.94,303.25,314.45,296.27,,,,,,,,,,,,
2022-04-10 22:20:41.030000,L9,336.20,341.85,322.09,324.22,322.79,332.83,329.30,328.55,321.99,319.65,319.19,315.13,313.90,326.44,306.49,332.66,331.47,351.91,320.54,336.62,338.41,336.36,304.49,324.78,331.02,332.48,328.65
2022-05-05 22:14:18.830000,L9,,,,,,,313.35,313.72,304.66,309.85,307.72,301.12,294.36,315.54,,,,,,,,,,,,,
2022-05-21 22:14:07.318000,L9,318.77,318.28,303.70,304.28,,,,,,,,,,,,,,,,,,,,,,,
2022-06-05 22:20:51.340000,L8,344.30,348.58,333.22,332.34,323.33,330.47,,,,,,,,,,332.80,339.45,357.22,312.30,330.62,332.54,333.07,300.17,321.50,326.40,,327.46
2022-06-14 22:14:46.889000,L8,326.37,330.82,319.37,320.61,,,,,,,,,,,,,325.04,336.97,299.10,321.53,322.03,326.88,294.24,311.04,,,316.90
2022-06-22 22:14:26.439000,L9,327.27,327.75,320.58,319.40,313.80,327.27,,,,,,,,,,326.77,326.22,336.98,301.65,324.35,327.82,329.19,298.41,320.22,,,320.91
2022-06-30 22:14:51.348000,L8,376.26,384.51,360.62,366.98,353.16,390.36,326.20,328.38,323.79,321.74,320.51,312.54,312.68,331.27,307.63,383.16,375.17,368.60,350.31,404.23,387.10,357.09,385.27,350.46,334.68,328.04,366.74
2022-07-15 22:20:36.379000,L9,329.90,326.70,301.19,316.30,308.52,323.07,,,,,,,,,,,320.55,334.22,295.31,312.78,309.98,321.81,,,,,304.08
2022-07-23 22:21:07.605000,L8,330.14,329.24,321.38,318.04,313.01,323.87,,,,,,,,,,323.78,323.27,337.72,298.86,319.79,322.62,324.30,293.02,,,,315.43
2022-08-09 22:14:46.212000,L9,345.07,346.12,343.86,341.76,332.68,337.06,332.25,329.00,325.29,319.96,321.89,311.31,318.07,330.57,306.29,341.78,344.52,363.01,321.19,335.97,338.46,337.09,310.84,329.53,330.87,330.83,339.16
2022-08-24 22:21:19.767000,L8,345.08,342.38,327.79,326.27,320.92,328.04,,,,,,,,,,329.17,333.48,354.30,304.98,,,,,,,,325.43
2022-08-25 22:14:50.743000,L9,328.53,343.56,327.19,328.11,320.59,338.74,335.51,364.16,331.33,322.41,294.94,303.64,,,,407.98,362.75,373.43,,,,,310.75,330.98,331.54,335.85,
2022-09-10 22:14:51.402000,L9,349.02,348.78,332.85,333.65,328.07,331.10,330.55,328.74,323.62,319.24,320.66,312.66,316.55,326.05,305.12,335.67,336.92,360.92,322.92,332.82,335.44,334.72,306.95,327.73,328.60,331.23,330.12
2022-09-17 22:21:06.325000,L9,323.34,319.79,309.40,307.35,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14 22:21:16.750000,L8,357.93,361.83,358.05,365.19,377.78,386.52,364.03,354.87,344.21,344.20,345.67,334.06,327.76,340.92,338.68,385.49,375.66,373.62,371.02,376.56,364.32,368.50,385.51,358.70,365.51,360.91,375.81
2022-12-30 22:21:12.462000,L8,319.85,307.81,308.09,306.98,,,323.15,323.09,315.51,313.30,312.25,309.17,307.52,316.89,300.55,,312.65,328.42,300.86,320.99,327.73,324.76,293.86,312.54,320.70,324.98,307.82
2023-01-07 22:21:14.460000,L9,,,,,,,319.63,320.72,314.29,310.86,309.78,304.44,302.12,312.19,,,,,,,,,,,,319.05,
2023-01-08 22:15:00.142000,L8,,,,,,,317.57,314.20,308.28,306.01,308.62,299.58,299.72,308.95,291.72,,,,,,,,,,,313.88,
2023-02-17 22:15:01.258000,L9,,,,,,,316.39,317.91,307.21,309.38,306.90,301.08,299.53,311.09,,,,,,,,,,,,321.85,
2023-02-24 22:21:03.459000,L9,338.02,340.25,320.31,321.93,321.68,334.95,334.26,329.68,324.76,321.45,322.99,317.49,316.07,328.05,306.54,331.30,329.63,360.60,325.01,340.15,341.01,337.85,309.36,326.64,336.41,337.48,337.67
2023-02-25 22:14:39.957000,L8,335.23,336.39,321.67,322.81,319.20,330.92,328.70,324.92,320.64,316.82,317.47,312.68,311.08,321.30,302.93,330.43,327.15,345.95,318.49,336.31,336.11,335.26,306.35,321.24,330.46,330.32,326.82
2023-03-05 22:14:49.135000,L9,338.81,339.74,320.75,323.09,321.37,333.75,329.53,328.46,320.69,318.87,314.29,316.47,311.61,324.70,302.79,333.27,329.02,350.61,320.13,338.65,340.21,335.33,307.21,327.75,332.55,334.95,329.42
2023-03-12 22:20:56.415000,L9,336.45,337.55,323.91,320.66,319.74,333.57,331.23,328.36,321.84,318.92,319.31,315.45,313.49,324.77,304.36,327.26,330.07,347.57,310.32,329.99,338.25,333.33,303.96,321.96,330.72,335.55,343.44
2023-04-06 22:14:33.046000,L9,345.52,333.71,324.13,325.94,322.78,333.01,326.18,322.88,317.15,316.02,313.94,310.84,309.46,321.88,301.70,334.11,335.28,352.06,322.78,332.98,327.18,322.48,297.50,317.16,328.10,329.74,332.22
2023-04-14 22:14:09.763000,L8,338.98,343.13,327.18,328.28,329.18,336.71,328.87,327.24,321.12,318.90,319.16,316.38,313.52,329.34,82.97,338.84,336.09,360.84,323.77,338.31,339.28,336.88,309.77,331.19,332.71,332.13,331.85
2023-04-29 22:20:31.914000,L9,321.20,313.47,300.42,304.45,,,,,,,,,,,,,,,,,,,,,,,
2023-05-15 22:20:23.769000,L9,346.12,354.13,343.26,341.20,335.89,338.76,331.22,327.87,321.43,317.96,318.68,312.48,312.77,324.24,302.20,344.34,348.71,359.77,334.24,338.64,339.28,339.60,338.32,328.75,332.65,332.06,339.95
2023-05-23 22:20:05.625000,L8,332.53,329.30,321.07,320.74,315.10,325.05,,,,,,,,,,323.73,323.57,333.75,300.57,321.09,321.17,,,,,,312.89
2023-05-24 22:14:04.912000,L9,352.50,357.20,349.41,351.44,349.30,348.39,334.90,332.41,323.16,321.72,320.02,322.42,317.25,333.88,306.23,366.55,360.26,364.45,343.50,342.65,345.85,345.72,383.16,352.53,336.32,341.99,355.81
2023-06-01 22:13:55.021000,L8,333.77,331.50,325.65,326.78,320.67,330.97,,,,,,,,,,332.40,331.50,337.61,307.55,325.68,329.76,328.96,298.56,,,,321.51
2023-06-08 22:20:12.046000,L8,353.03,352.66,358.12,367.69,329.69,336.16,326.41,325.83,319.63,316.09,315.41,,,,,338.02,342.74,354.20,324.43,335.17,342.70,342.42,315.10,329.91,329.99,324.62,360.29
2023-06-09 22:14:00.612000,L9,332.60,328.63,322.46,323.47,317.92,327.75,,,,,,,,,,329.90,326.37,336.42,302.40,320.24,320.89,324.35,295.27,,,,318.56
2023-07-03 22:14:15.167000,L8,364.08,357.30,351.10,350.21,347.32,366.66,330.73,329.66,323.39,322.42,321.92,319.85,314.70,334.68,305.70,357.34,357.10,366.19,325.70,342.11,343.10,343.99,350.02,334.59,331.90,336.31,352.72
2023-07-11 22:14:12.102000,L9,368.56,358.05,346.77,343.86,347.51,363.07,354.86,346.29,337.49,335.02,338.27,335.18,341.45,342.31,330.42,365.13,355.27,362.06,352.21,375.64,364.79,357.29,363.89,363.07,361.23,348.62,356.21
2023-07-27 22:14:14.688000,L9,329.06,330.20,327.76,327.66,313.92,327.31,,,,,,,,,,328.25,330.66,338.36,301.59,316.21,318.83,323.95,294.44,,,,315.32
2023-08-12 22:14:23.119000,L9,344.08,348.05,341.55,342.77,333.04,337.98,326.96,327.23,318.62,319.52,317.01,312.75,314.20,327.72,302.56,342.78,345.71,351.93,326.76,335.62,336.93,336.51,310.22,331.16,329.15,330.42,331.56
2023-08-27 22:20:47.606000,L8,342.39,340.91,333.21,334.81,322.40,331.85,325.66,324.74,317.66,,,,,,,332.34,341.94,347.50,321.10,333.41,334.00,334.95,308.82,323.48,326.65,328.63,328.89
2023-09-29 22:14:38.579000,L9,352.16,350.72,338.12,343.52,336.75,347.28,329.91,328.97,323.56,325.72,322.89,323.99,314.21,328.08,307.17,352.87,346.22,363.66,327.12,344.68,341.94,339.41,320.77,334.06,336.37,335.40,346.55
2023-11-24 22:14:51.719000,L8,316.96,312.85,308.65,309.31,,,322.61,322.81,313.79,313.05,310.01,310.03,304.34,316.96,296.26,,,,,,,,,311.65,324.42,326.18,
2023-12-09 22:21:02.419000,L9,336.85,340.30,325.43,327.14,325.60,339.95,337.29,335.29,329.50,325.05,325.58,323.33,318.26,328.91,310.41,339.79,332.31,353.48,330.36,343.73,345.19,342.77,317.28,333.39,339.21,342.07,336.31
2023-12-10 22:14:45.117000,L8,330.16,328.31,319.66,323.04,320.30,334.05,332.78,328.94,325.08,318.85,322.16,316.05,316.33,322.12,305.22,334.79,329.14,343.87,324.38,338.85,338.23,337.51,315.22,325.27,334.68,336.99,326.01
2024-01-11 22:14:44.166000,L8,336.85,331.13,322.15,324.34,322.41,337.14,334.89,331.21,326.40,324.59,325.76,320.48,318.19,323.18,309.28,338.58,332.46,353.85,322.33,343.44,343.27,341.80,312.78,328.64,336.82,337.59,329.34
2024-02-04 22:14:55.450000,L9,,,,,,,329.52,331.10,320.46,318.06,319.36,317.27,315.61,328.00,303.28,,,,,331.50,335.00,333.45,304.20,325.87,333.03,335.42,
2024-02-12 22:14:41.937000,L8,336.03,327.04,321.32,324.21,321.48,334.66,331.34,330.67,324.66,319.41,321.16,317.36,315.74,325.76,304.95,335.33,329.67,354.27,326.46,336.17,342.22,339.33,308.46,327.75,334.64,337.35,329.24
2024-02-19 22:20:51.302000,L8,341.22,326.08,318.91,318.41,319.30,332.78,,,,,,,,,,332.08,327.77,355.60,323.74,337.85,340.34,343.46,326.42,327.05,340.82,,325.01
2024-03-06 22:20:39.136000,L8,333.17,353.85,321.03,323.76,323.52,335.66,333.02,329.22,324.64,319.33,321.16,318.01,315.53,324.42,304.17,337.08,331.87,357.17,325.25,339.26,340.23,340.18,309.84,327.27,337.26,337.96,332.14
2024-03-07 22:14:47.781000,L9,315.65,315.98,297.37,310.25,310.93,324.95,,,,,,,,,,323.93,321.96,339.23,297.26,318.63,316.42,319.69,,,,,316.56
2024-04-16 22:14:07.010000,L8,337.31,339.81,328.42,327.80,324.37,337.99,330.62,330.10,323.07,318.41,320.67,314.76,316.39,325.64,302.89,340.36,333.09,347.26,322.54,336.37,340.76,338.87,316.80,325.04,333.39,336.38,327.92
2024-04-24 22:14:13.960000,L9,354.74,353.82,334.21,331.35,331.78,342.63,333.12,331.85,322.00,319.68,315.40,320.73,315.55,331.35,302.91,346.52,339.65,365.16,325.19,340.26,343.64,338.63,308.98,330.76,336.15,339.93,350.47
2024-06-02 22:20:09.568000,L9,313.34,315.06,305.54,308.89,,,,,,,,,,,,,307.65,330.97,297.28,319.49,313.79,321.99,,,,,307.39
2024-06-03 22:13:41.381000,L8,320.28,319.60,308.29,310.59,,,,,,,,,,,,,323.30,334.17,302.24,323.91,329.83,325.22,,,,,314.11
2024-06-10 22:19:52.303000,L8,312.20,317.40,300.23,310.79,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11 22:13:53.980000,L9,329.13,328.14,322.22,323.74,319.62,332.62,,,,,,,,,,333.43,332.02,341.51,312.72,330.18,331.16,331.33,302.19,317.06,,,322.29
2024-06-19 22:13:49.014000,L8,358.28,353.24,345.90,336.23,334.01,344.73,339.78,338.45,326.45,327.98,321.45,326.56,317.73,327.92,298.99,337.81,337.58,347.72,,,398.52,393.05,362.91,371.51,342.36,345.41,
2024-07-05 22:13:57.118000,L8,,,389.55,386.30,401.63,407.74,383.98,378.53,364.82,365.44,365.09,366.53,354.47,370.85,345.35,418.58,412.94,403.42,,,,,,392.48,390.60,395.14,403.92
2024-08-06 22:14:09.174000,L8,347.47,345.96,334.19,331.68,332.79,336.61,330.33,327.59,321.99,317.96,319.27,315.29,316.62,331.28,303.19,340.68,346.93,360.34,323.81,336.91,338.84,338.83,383.73,326.73,333.01,330.50,336.22
2024-08-13 22:20:26.422000,L8,322.14,323.80,318.79,315.12,309.59,323.62,311.17,312.17,305.00,303.82,305.00,296.91,299.50,,,319.74,320.83,333.16,302.56,320.94,322.09,323.86,,,,,308.14
2024-08-29 22:20:33.674000,L8,341.15,344.79,336.20,340.96,340.32,333.43,327.57,327.42,319.90,316.63,318.15,,,,,339.70,351.26,355.81,323.59,334.48,334.97,337.48,308.72,322.42,331.79,330.60,334.22
2024-08-30 22:14:23.037000,L9,347.46,349.28,345.19,345.17,340.89,340.13,328.24,328.32,320.22,318.23,317.80,317.66,313.71,332.04,302.59,349.49,349.45,358.23,323.45,336.92,337.74,337.16,313.73,326.34,331.82,333.82,332.04
2024-09-07 22:14:30.806000,L8,346.66,348.96,337.19,338.10,334.56,335.82,327.78,324.07,320.55,315.99,318.22,311.59,313.70,321.69,299.44,339.48,341.24,361.42,324.11,336.45,337.59,338.59,312.68,325.17,331.38,331.29,330.15
2024-09-22 22:20:32.853000,L9,350.50,346.98,337.07,338.74,336.24,341.79,330.46,331.27,324.02,322.57,322.89,318.97,316.57,331.60,306.29,341.66,344.78,361.56,328.29,341.01,340.70,342.48,329.83,333.06,335.95,338.55,333.26
2024-09-23 22:14:30.418000,L8,,,,,,,356.90,353.76,,,,,,,,,,,,,,,,401.81,411.04,371.43,
2024-10-09 22:14:33.271000,L8,343.89,353.25,331.46,326.15,322.67,360.07,326.85,328.50,323.07,315.73,322.33,315.17,320.09,330.33,303.11,351.40,341.85,376.87,323.08,334.38,337.24,336.27,337.50,325.76,330.98,333.03,329.42
2024-10-16 22:20:51.445000,L8,321.83,320.10,315.80,313.10,308.59,322.35,,,,,,,,,,,,,,,,,,,,,
2024-11-02 22:14:41.503000,L9,321.16,317.42,315.18,317.20,312.39,324.20,319.46,317.99,313.56,309.70,309.95,307.21,303.15,314.78,291.84,,,,,,,,,310.45,323.75,322.52,
2024-11-10 22:14:37.391000,L8,351.63,351.97,329.35,331.53,329.24,336.37,330.96,328.10,325.39,320.91,323.96,317.05,316.47,323.75,304.92,333.98,334.97,348.00,326.66,338.58,339.74,339.58,311.54,327.99,337.52,335.66,328.92
2024-11-17 22:20:50.529000,L8,347.83,345.84,334.35,333.45,324.70,334.87,332.81,332.37,326.97,322.93,324.29,322.95,315.86,328.15,307.64,331.90,331.84,360.24,323.99,337.36,339.25,338.27,310.28,328.15,336.93,340.79,328.42
2024-12-04 22:14:48.196000,L9,339.60,334.32,324.06,327.04,322.13,333.19,330.72,329.08,324.72,318.81,323.00,316.12,315.87,324.74,303.80,331.72,330.34,351.53,327.04,335.82,339.60,337.36,310.32,324.70,335.82,337.07,325.48
2024-12-27 22:20:57.717000,L9,310.40,305.62,306.62,302.83,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05 22:14:42.782000,L9,341.34,352.41,330.49,328.07,324.70,340.67,332.54,330.81,325.89,324.54,324.19,323.29,316.06,326.47,306.40,349.15,332.27,356.62,327.84,342.31,343.02,341.82,319.15,327.05,335.92,335.74,330.37
2025-01-28 22:20:54.198000,L9,345.24,347.12,334.26,329.25,322.63,334.77,332.93,332.15,326.10,324.70,322.59,321.52,318.55,332.22,307.08,335.21,332.83,356.27,325.82,339.77,346.65,342.65,320.68,331.90,337.08,342.41,330.63
2025-03-01 22:20:51.126000,L9,,,,,,,334.76,332.95,328.53,322.29,322.69,319.56,317.32,328.00,307.24,,,,328.18,337.92,360.54,345.85,323.13,327.22,336.60,340.19,
2025-04-03 22:14:16.015000,L8,340.07,343.30,334.52,337.86,341.26,334.40,329.02,329.40,324.52,324.20,322.02,318.97,314.02,332.88,308.20,334.21,337.95,350.73,316.58,335.51,336.43,336.21,307.28,322.92,330.79,332.42,336.48
2025-04-10 22:20:22.528000,L8,344.10,344.11,327.25,328.26,329.10,336.36,331.85,328.65,322.56,319.16,319.82,316.35,315.50,325.34,301.75,335.54,336.02,362.53,324.38,338.00,340.85,337.43,327.83,328.77,335.60,335.07,332.84
2025-04-11 22:14:29.386000,L9,337.11,334.88,326.56,327.75,326.49,336.25,328.27,326.14,320.05,317.62,316.57,316.18,313.10,326.58,300.46,335.37,334.41,360.98,320.85,336.74,338.69,337.80,308.55,326.49,332.06,330.85,330.86
2025-05-04 22:20:29.330000,L9,349.06,353.68,341.06,341.04,339.73,341.12,332.75,330.65,324.27,321.55,320.49,317.00,318.87,331.32,303.36,343.12,353.78,361.09,330.68,341.63,345.62,342.82,339.25,336.48,336.81,338.23,342.13
2025-05-05 22:14:00.333000,L8,348.83,354.57,339.87,339.02,337.16,344.22,331.28,331.70,322.58,321.22,318.22,322.65,316.31,332.71,302.10,347.76,357.01,363.23,330.27,343.46,345.84,341.50,339.19,331.76,335.66,338.77,350.75
2025-05-13 22:14:10.289000,L9,323.63,321.31,318.55,320.22,316.07,329.62,,,,,,,,,,326.40,326.52,339.64,306.05,329.29,329.29,329.81,298.84,314.91,,,319.00
2025-05-29 22:14:03.472000,L9,330.64,330.21,324.52,323.39,319.61,333.29,316.74,321.39,309.44,312.07,308.71,304.29,307.93,320.34,264.13,332.94,330.16,338.57,315.70,330.28,333.47,331.99,303.11,315.74,,,323.03
2025-06-14 22:14:10.978000,L9,332.32,333.12,327.72,325.46,322.56,334.33,,,,,,,,,,336.96,332.98,336.24,316.47,332.31,333.44,333.20,304.55,317.88,,,326.23
2025-06-22 22:14:19.462000,L8,354.00,359.88,353.89,356.40,353.59,370.39,337.05,330.97,328.87,325.82,326.74,321.37,327.39,335.88,108.24,360.77,365.43,364.59,343.47,350.41,347.80,351.06,384.21,358.52,337.75,334.63,367.06
2025-06-29 22:20:32.772000,L8,356.79,349.06,341.25,341.27,339.69,338.55,,,,,,,,,,349.68,347.76,362.48,329.04,337.86,340.19,337.24,,,,,347.26
2025-06-30 22:14:19.484000,L9,336.16,337.48,330.29,328.45,319.16,331.38,,,,,,,,,,334.84,329.99,337.81,305.23,326.46,329.40,329.44,297.01,315.02,322.35,,321.74
2025-07-15 22:20:37.213000,L8,356.97,348.99,344.44,342.58,344.65,351.81,328.95,327.74,321.81,318.90,320.51,315.84,317.57,338.12,303.81,351.95,346.28,359.54,326.86,336.72,344.70,338.50,375.20,332.93,332.67,334.69,351.21
2025-07-23 22:20:39.223000,L9,356.37,349.45,341.01,342.89,341.13,341.95,,,,,,,,,,343.81,349.43,363.63,,,,,,,,,
2025-08-25 22:14:39.643000,L8,356.72,358.52,350.10,350.42,356.09,344.64,330.71,328.16,322.51,322.56,321.04,317.71,316.69,331.94,301.98,363.00,358.00,365.88,327.48,338.83,341.74,341.88,383.89,343.15,334.92,332.90,359.53
2025-09-02 22:14:47.227000,L9,344.57,355.12,348.06,347.15,353.90,341.96,329.42,328.55,320.45,319.83,317.05,315.95,317.93,328.73,301.00,368.08,355.75,350.85,344.52,339.01,343.39,343.63,325.05,335.15,334.54,336.55,332.83
2025-09-10 22:14:44.053000,L8,351.46,351.49,342.38,346.75,352.51,343.02,332.66,328.07,323.27,319.25,321.99,314.24,317.27,330.70,302.43,355.42,349.50,362.98,322.48,340.64,342.53,344.47,316.38,331.58,336.56,334.77,349.57
2025-09-17 22:20:59.743000,L8,342.04,352.11,342.58,332.22,336.45,338.02,327.40,325.94,320.03,318.67,318.91,314.27,,,,338.70,338.60,354.66,328.85,337.15,339.71,337.63,316.60,328.25,330.86,332.25,331.27
