dates,nzd0400-0000,nzd0400-0001,nzd0400-0002,nzd0400-0003,nzd0400-0004,nzd0400-0005,nzd0400-0006,nzd0400-0007,nzd0400-0008,nzd0400-0009,nzd0400-0010,nzd0400-0011,nzd0400-0012,nzd0400-0013,nzd0400-0014,nzd0400-0015,nzd0400-0016,nzd0400-0017,nzd0400-0018,nzd0400-0019,nzd0400-0020,nzd0400-0021,nzd0400-0022,nzd0400-0023,nzd0400-0024,nzd0400-0025,nzd0400-0026,nzd0400-0027,nzd0400-0028,nzd0400-0029,nzd0400-0030,nzd0400-0031,nzd0400-0032,nzd0400-0033,nzd0400-0034,nzd0400-0035,nzd0400-0036,nzd0400-0037,nzd0400-0038,nzd0400-0039,nzd0400-0040,nzd0400-0041,nzd0400-0042,nzd0400-0043,nzd0400-0044,nzd0400-0045,nzd0400-0046,nzd0400-0047,nzd0400-0048,nzd0400-0049,nzd0400-0050,nzd0400-0051,nzd0400-0052,nzd0400-0053,nzd0400-0054,nzd0400-0055,nzd0400-0056,nzd0400-0057,nzd0400-0058,nzd0400-0059,nzd0400-0060,nzd0400-0061,nzd0400-0062,nzd0400-0063,nzd0400-0064,nzd0400-0065,nzd0400-0066,nzd0400-0067,nzd0400-0068,nzd0400-0069,nzd0400-0070,nzd0400-0071,nzd0400-0072,nzd0400-0073,nzd0400-0074,nzd0400-0075,nzd0400-0076,nzd0400-0077,nzd0400-0078,nzd0400-0079,nzd0400-0080,nzd0400-0081,nzd0400-0082,nzd0400-0083,nzd0400-0084,nzd0400-0085,nzd0400-0086,nzd0400-0087,nzd0400-0088,nzd0400-0089,nzd0400-0090,nzd0400-0091,nzd0400-0092,nzd0400-0093,nzd0400-0094,nzd0400-0095,nzd0400-0096,nzd0400-0097,nzd0400-0098,nzd0400-0099,nzd0400-0100,nzd0400-0101,nzd0400-0102,nzd0400-0103,nzd0400-0104,nzd0400-0105,nzd0400-0106,nzd0400-0107,nzd0400-0108,nzd0400-0109,nzd0400-0110,nzd0400-0111,nzd0400-0112,nzd0400-0113,nzd0400-0114,nzd0400-0115,nzd0400-0116,nzd0400-0117,satname
2019-02-14 22:13:33.263,240.32,259.19,282.65,292.34000000000003,288.3933333333334,200.50500000000005,277.70666666666665,278.58000000000004,235.82,270.055,275.9625,264.0275,269.3925,273.9775,272.712,279.165,279.99142857142857,276.4566666666667,289.93,297.44666666666666,311.52500000000003,323.638,335.852,314.20285714285717,299.8175,344.94000000000005,359.2283333333333,359.7185714285714,366.90142857142854,363.29,359.53000000000003,415.865,378.64000000000004,316.29999999999995,397.988,380.682,391.494,297.92499999999995,300.805,299.03499999999997,293.20666666666665,354.814,287.59000000000003,289.025,291.955,382.346,286.04,266.66499999999996,271.17499999999995,275.34999999999997,273.51,272.7866666666667,349.9675,264.32666666666665,350.3666666666666,369.406,269.07666666666665,324.25,313.97,305.3,308.765,265.23749999999995,317.105,216.11,303.515,232.82000000000002,226.12333333333333,231.84666666666666,237.66,240.16,240.33333333333334,335.605,256.41,254.86333333333334,276.4,276.3,365.77666666666664,313.25333333333333,330.31,393.66,402.64000000000004,415.255,426.7066666666667,422.82,332.25,334.71,335.745,381.68833333333333,375.326,399.82,398.5933333333333,337.88500000000005,404.665,344.03666666666663,358.44500000000005,350.24333333333334,412.0,344.43333333333334,412.98,344.47333333333336,419.125,338.0433333333333,339.9866666666666,340.1533333333333,340.21,341.3533333333333,338.5733333333333,407.99,341.12333333333333,396.96,408.0525,325.53333333333336,324.31333333333333,391.99666666666667,387.20000000000005,386.1566666666667,313.0733333333333,281.06,L8
2019-03-02 22:13:29.085,240.32,259.19,282.65,292.34000000000003,288.3933333333334,200.50500000000005,277.70666666666665,278.58000000000004,231.86399999999998,270.055,275.9625,264.0275,269.3925,270.24,262.3875,276.178,270.75857142857143,273.5457142857143,289.93,292.3671428571428,306.46999999999997,315.37833333333333,330.75,311.1375,302.20200000000006,340.49000000000007,359.2283333333333,355.74875,362.28375,359.728,355.31000000000006,415.865,378.64000000000004,316.58666666666664,391.9425,380.682,391.494,298.6233333333333,299.46,298.35999999999996,292.7325,354.814,286.6666666666667,289.80333333333334,290.92333333333335,378.85749999999996,285.0125,266.95,271.9633333333333,275.34749999999997,273.41499999999996,273.115,343.8866666666666,265.1575,350.3666666666666,366.1825,268.745,324.25,313.97,305.3,308.765,262.548,317.105,216.49333333333334,303.515,233.95,228.975,232.95499999999998,237.9875,239.31,239.79,335.605,258.51250000000005,254.1625,276.3025,275.9725,365.77666666666664,313.21,329.14250000000004,393.66,402.64000000000004,415.255,426.7066666666667,422.82,332.0575,335.14,336.8633333333334,378.28000000000003,369.64000000000004,399.82,398.5933333333333,336.7,404.665,350.1625,361.03200000000004,349.5475,412.0,343.8575,412.98,344.145,419.125,345.5675,340.09749999999997,340.26,344.34000000000003,340.5525,337.72,407.99,340.43,396.96,408.0525,324.47,323.31,391.99666666666667,387.20000000000005,386.1566666666667,313.6325,281.06,L8
2019-05-05 22:13:16.778,,259.19,282.65,300.15250000000003,285.875,197.8,275.6166666666666,278.6650000000001,225.47333333333333,261.13,275.0075,268.805,268.085,277.7233333333333,265.67499999999995,288.63666666666666,271.986,275.02,303.84,285.066,295.39166666666665,305.444,325.52666666666664,323.965,319.81333333333333,339.28,383.51,363.5679999999999,373.48,366.73400000000004,361.3425,411.38,389.56,318.615,389.5425,398.96000000000004,395.28000000000003,300.29499999999996,299.51,298.38,296.0,376.88500000000005,286.19,289.815,291.19,374.535,282.91999999999996,266.32499999999993,271.27,277.7149999999999,276.31999999999994,275.395,354.68,266.82000000000005,343.18666666666667,372.1333333333334,298.77,342.62,356.59,326.39,322.37,253.14000000000001,325.46500000000003,217.14000000000001,322.55,236.39,230.98999999999998,235.62999999999997,238.58,236.11,238.73999999999998,330.71,258.8400000000001,253.7,276.69000000000005,275.485,354.74666666666667,329.8066666666666,342.70666666666665,402.90333333333336,396.76666666666665,409.54249999999996,437.23999999999995,416.245,333.98,338.495,339.1,393.4583333333333,384.8575,403.6725,397.55,334.33,409.255,367.68666666666667,373.18666666666667,349.64,413.89000000000004,343.18000000000006,417.02250000000004,343.645,430.7025,352.845,339.755,339.63,347.9050000000001,338.81000000000006,336.32500000000005,409.93,338.56,411.38750000000005,410.65500000000003,322.97,321.865,409.56666666666666,385.05,385.13,314.75,,L8
2019-05-12 22:19:32.441,,259.19,282.65,295.50000000000006,280.41,202.25000000000003,252.42333333333332,249.32500000000005,226.21,249.8325,254.505,252.7575,247.10499999999996,265.85249999999996,256.46666666666664,267.23,264.7,267.81,290.1366666666667,279.438,290.62833333333333,293.19,314.4483333333333,315.35999999999996,316.5425,327.9866666666667,367.9525,356.02,364.806,367.82666666666665,361.38,378.855,391.2275,324.53000000000003,384.43666666666667,379.4275,391.06333333333333,303.32666666666665,303.0133333333333,303.63000000000005,299.8666666666666,371.5,290.78333333333336,291.9266666666667,294.94,365.13000000000005,287.67,273.00333333333333,275.38666666666666,277.07666666666665,279.07,277.7133333333333,335.76,269.80333333333334,329.385,367.215,307.1025,342.20500000000004,345.21,328.12,294.79999999999995,255.60999999999999,312.67,224.78333333333333,322.55,241.60666666666668,236.16,240.22333333333333,242.65333333333334,241.29666666666665,240.92999999999998,330.71,258.69,255.34,275.5,280.19,355.2733333333333,339.9275,350.61249999999995,388.3833333333334,396.24,394.6575,412.51666666666665,387.67,336.51666666666665,341.43,343.415,390.786,363.27750000000003,390.0625,381.69,338.7,388.91,363.1175,379.58,351.03666666666663,399.01666666666665,347.42666666666673,403.25749999999994,346.65000000000003,408.34,352.3566666666666,344.71333333333337,346.34666666666664,351.64000000000004,347.90333333333336,342.42666666666673,396.25333333333333,345.10999999999996,401.7525,388.32,330.30333333333334,328.4533333333333,393.05,366.275,370.09666666666664,314.75,,L8
2019-06-06 22:13:35.075,,259.19,279.7,303.73500000000007,277.44,202.1966666666667,243.82333333333335,242.32000000000002,230.5725,247.58999999999997,253.31,251.1225,243.51749999999998,265.6975,254.86,256.17,259.322,265.206,288.82,276.614,286.5566666666667,290.326,309.90333333333336,309.57166666666666,315.008,323.4866666666667,361.3025,355.09,363.956,370.2816666666667,364.81,384.3533333333333,380.7575,336.47,382.33666666666664,364.9175,380.3233333333333,303.32666666666665,304.0075,310.96750000000003,307.76,379.71000000000004,291.575,295.1175,295.84000000000003,360.43,287.67,273.00333333333333,277.29499999999996,278.98249999999996,282.59,277.7133333333333,322.9575,270.515,320.4,374.91,311.21,333.9666666666667,337.22666666666663,326.90333333333336,284.51,256.595,302.565,227.2525,330.35,240.23000000000002,241.8025,241.27249999999998,245.10500000000002,242.8,242.495,,257.4225,257.0775,284.2125,282.2475,347.58,342.38199999999995,352.57399999999996,384.5725,392.81,373.3225,382.9866666666667,374.3233333333333,337.53,341.43,354.78000000000003,392.942,359.84000000000003,383.87,374.6475,344.7,384.9125,365.004,377.614,357.66749999999996,395.08500000000004,360.01,390.68999999999994,346.65000000000003,389.875,350.42,346.3025,349.65749999999997,353.05,352.57,345.94000000000005,384.6466666666667,349.1525,396.09999999999997,381.7975,339.3125,333.905,377.795,344.19,356.05,318.2366666666667,301.52,L8
2019-06-29 22:19:53.477,,259.19,279.7,303.73500000000007,277.44,202.1966666666667,237.20000000000002,237.83250000000004,229.448,243.07799999999997,248.35399999999998,245.61399999999998,233.17199999999997,258.276,246.70000000000002,248.36499999999998,257.17833333333334,262.86333333333334,279.88,273.6116666666667,282.9685714285714,287.90500000000003,305.7114285714286,307.9685714285714,311.125,320.51000000000005,350.606,355.2,358.93333333333334,367.2085714285714,362.96,377.3575,376.7,341.454,376.9225,365.478,379.3725,303.9475,302.548,308.73400000000004,307.76,379.71000000000004,289.6,293.07,294.20799999999997,360.43,286.6825,272.635,276.62199999999996,277.474,280.742,275.7875,312.344,268.934,320.4,374.91,311.21,333.9666666666667,337.22666666666663,326.90333333333336,277.15749999999997,256.582,292.706,227.462,330.35,236.87600000000003,239.538,240.744,243.794,243.012,242.62199999999999,,256.204,256.198,284.2125,290.40999999999997,347.58,342.38199999999995,349.085,373.148,392.81,363.734,368.64,363.2325,335.54200000000003,339.0975,351.02,388.12833333333333,355.898,373.95,364.53599999999994,341.89,374.846,365.56166666666667,373.305,356.17999999999995,386.31,366.76800000000003,392.77599999999995,346.385,380.436,347.414,345.35,348.11,350.738,351.06800000000004,345.18600000000004,373.6,348.178,385.012,372.112,336.908,331.81,367.56800000000004,340.90333333333336,350.3775,318.9375,286.75,L8
2019-07-24 22:13:48.790,,259.19,279.7,303.73500000000007,277.44,202.4375,232.998,235.46000000000004,229.04166666666666,240.04166666666666,244.59333333333333,242.60333333333332,227.6783333333333,253.29166666666666,243.0725,246.196,255.75714285714284,261.66142857142853,275.03200000000004,270.90285714285716,279.34749999999997,284.12428571428575,300.86375,304.66375,308.6842857142857,317.8875,343.44,351.2085714285714,355.0385714285714,363.6125,360.18142857142857,369.87800000000004,368.3883333333333,341.454,376.9225,365.478,379.3725,304.83599999999996,301.84,307.2666666666667,305.216,379.71000000000004,288.87,292.2583333333333,293.66,360.43,286.194,272.896,277.30333333333334,276.7366666666667,279.4783333333333,275.094,305.34666666666664,268.0883333333333,320.4,374.91,311.21,333.9666666666667,337.22666666666663,326.90333333333336,273.544,257.0883333333333,286.435,229.21,330.35,234.04333333333332,237.92999999999998,240.66333333333333,243.794,243.012,242.62199999999999,356.57,256.204,256.198,284.2125,290.40999999999997,335.13800000000003,342.38199999999995,346.09142857142854,366.23499999999996,392.81,357.88333333333327,361.06800000000004,357.26599999999996,335.375,338.344,349.012,381.7857142857143,353.3766666666667,367.4766666666667,358.8666666666666,340.15999999999997,368.58500000000004,362.2271428571429,370.0628571428571,355.36999999999995,386.31,377.1816666666667,400.545,346.385,374.60999999999996,345.8333333333333,345.59,348.0516666666667,351.04833333333335,350.705,345.4066666666667,367.764,348.53,377.73333333333335,365.45000000000005,335.08,330.34499999999997,360.2716666666667,338.1325,346.136,318.494,278.4866666666667,L8
2019-07-31 22:20:02.646,,259.19,279.7,303.73500000000007,277.44,202.4375,232.998,235.46000000000004,229.04166666666666,240.04166666666666,244.59333333333333,242.60333333333332,227.6783333333333,253.29166666666666,243.0725,246.196,255.75714285714284,261.66142857142853,275.03200000000004,270.90285714285716,279.34749999999997,284.12428571428575,300.86375,304.66375,308.6842857142857,317.8875,343.44,351.2085714285714,355.0385714285714,363.6125,360.18142857142857,369.87800000000004,368.3883333333333,348.9533333333334,376.9225,367.98166666666674,379.3725,304.83599999999996,301.84,307.2666666666667,305.216,379.71000000000004,288.87,292.2583333333333,293.66,360.43,286.194,272.896,277.30333333333334,276.7366666666667,279.4783333333333,275.094,305.34666666666664,268.0883333333333,330.6766666666667,357.55,311.21,333.9666666666667,337.22666666666663,332.4325,273.544,257.0883333333333,286.435,229.21,347.9,234.04333333333332,237.92999999999998,240.66333333333333,243.794,243.012,242.62199999999999,361.95,256.204,256.198,284.2125,290.40999999999997,335.13800000000003,342.38199999999995,346.09142857142854,366.23499999999996,392.81,357.88333333333327,361.06800000000004,357.26599999999996,335.375,338.344,349.012,381.7857142857143,353.3766666666667,367.4766666666667,358.8666666666666,340.15999999999997,368.58500000000004,362.2271428571429,375.05125,355.36999999999995,386.31,382.4357142857143,407.5185714285714,346.385,374.60999999999996,345.8333333333333,345.59,348.0516666666667,351.04833333333335,350.705,345.4066666666667,367.764,348.53,377.73333333333335,365.45000000000005,335.08,330.34499999999997,360.2716666666667,338.1325,346.136,318.494,278.4866666666667,L8
2019-09-17 22:20:17.064,,,,323.59,278.32,203.98333333333335,230.32000000000002,226.206,232.538,230.40166666666664,237.3216666666667,235.82166666666663,216.66,243.4216666666667,233.06,235.92800000000003,251.752,258.864,265.66999999999996,262.774,270.375,276.046,287.32166666666666,299.1633333333333,306.84,313.135,330.11833333333334,341.966,343.446,361.84499999999997,367.2183333333333,363.92,356.14000000000004,364.12250000000006,375.21000000000004,359.1940000000001,377.0,305.575,301.492,308.236,306.8725,383.07,289.136,291.572,293.342,354.83,285.9825,274.925,277.38199999999995,274.384,278.478,273.0075,289.59999999999997,267.58399999999995,330.6766666666667,340.19,339.72666666666663,333.9666666666667,337.22666666666663,332.4325,281.0833333333333,270.774,274.728,255.0,347.9,230.02000000000004,238.454,241.342,247.27,247.61333333333332,245.20999999999995,362.08,254.44666666666663,257.86333333333334,285.72333333333336,300.35999999999996,330.45250000000004,366.6325,352.99399999999997,357.1816666666667,388.68666666666667,341.69666666666666,355.27833333333336,337.45799999999997,335.2,336.415,347.74000000000007,366.41600000000005,349.744,354.4666666666667,349.9483333333333,340.552,361.30999999999995,360.83,378.9957142857143,356.558,368.34000000000003,389.74,404.8533333333334,347.5366666666667,361.605,342.02599999999995,347.554,350.77599999999995,350.63800000000003,353.90999999999997,347.698,349.964,350.96400000000006,363.6483333333333,351.3616666666667,337.694,332.012,347.8316666666667,336.25,333.414,319.8675,278.4866666666667,L8
2019-11-13 22:14:09.911,,,,,,202.625,220.064,225.904,232.402,223.414,227.32399999999998,225.502,205.648,231.342,232.185,235.4,250.298,257.864,264.604,261.37,260.276,273.496,277.762,291.83000000000004,300.688,312.56399999999996,320.47799999999995,340.1775,351.194,354.41999999999996,366.098,356.4525,336.9075,373.3766666666667,370.07500000000005,367.03000000000003,380.55,315.09749999999997,308.01599999999996,309.976,312.06500000000005,,286.4275,290.4275,291.06750000000005,348.34,282.25333333333333,283.82,282.448,277.89,280.334,275.9275,283.108,279.12,326.9466666666667,340.19,310.92499999999995,308.18,308.005,336.745,277.72799999999995,276.66799999999995,267.05,265.81000000000006,332.6,224.51500000000001,236.4425,239.32500000000002,246.54999999999998,252.5066666666667,246.52,362.08,256.69666666666666,258.5833333333333,289.1933333333333,299.56333333333333,310.65333333333336,367.46,338.6625,348.81399999999996,377.63000000000005,336.88,335.4075,343.118,341.45799999999997,332.7866666666667,352.42600000000004,363.114,353.56,343.938,342.434,343.03200000000004,359.20799999999997,359.624,373.7383333333334,361.536,364.81,393.48,415.7125000000001,353.0666666666666,348.86400000000003,347.202,348.418,351.522,354.206,354.052,352.54800000000006,354.006,353.93,349.01,346.602,342.488,335.762,335.424,338.492,336.136,319.8675,278.4866666666667,L8
2019-12-22 22:20:15.572,,,316.17,310.89,287.16,203.16,218.0,225.3025,232.748,230.788,231.42399999999998,230.76800000000003,200.3725,234.28199999999998,241.132,245.03199999999998,255.67600000000002,258.74399999999997,261.898,259.528,260.694,273.498,282.206,297.304,311.65,318.378,325.512,343.9225,352.92400000000004,352.57,363.912,343.4375,337.52,373.9200000000001,360.68,374.1100000000001,376.52,320.342,314.69,307.89799999999997,305.60666666666674,,283.92,285.67333333333335,288.5766666666667,333.23,282.25333333333333,294.376,293.60999999999996,276.1875,286.95000000000005,287.502,291.71400000000006,294.43,332.0833333333333,338.315,320.355,298.87,322.15,351.63,289.214,287.73999999999995,276.44000000000005,281.03000000000003,326.9433333333333,220.65333333333334,229.01333333333332,237.6266666666667,243.595,255.10500000000002,246.185,362.08,258.235,256.73,278.61499999999995,305.135,303.73,386.135,347.12249999999995,352.65600000000006,378.55333333333334,347.446,327.57,360.198,359.6,332.7866666666667,356.898,354.9475,346.69,339.8325,339.71500000000003,339.615,355.78,356.39250000000004,375.86833333333334,363.24,369.49249999999995,396.0916666666667,427.65000000000003,360.7125,352.866,354.592,354.944,356.684,361.06399999999996,359.838,359.95799999999997,363.332,361.898,355.41,353.48400000000004,344.46999999999997,343.88,347.62399999999997,347.98799999999994,335.9425,318.08666666666664,266.97,L8
2020-01-23 22:20:07.663,,329.09,319.615,316.61,297.855,,219.24,225.435,249.555,245.89499999999998,234.26666666666665,237.53500000000003,219.54666666666662,240.5625,248.92000000000002,257.8275,265.09,268.92999999999995,272.7625,268.705,270.68499999999995,284.6825,293.7675,307.1725,324.5625,334.0475,339.58,350.89000000000004,365.9125,369.0533333333333,373.86750000000006,346.3866666666666,339.25666666666666,362.79999999999995,344.98,362.355,345.45,336.77750000000003,324.5825,313.55249999999995,310.97,324.09,284.84,283.94,305.23,331.265,278.8,314.345,311.5175,280.12999999999994,304.225,304.635,311.82750000000004,317.87,329.7825,331.52666666666664,320.5233333333333,311.02,321.9533333333333,342.4633333333333,314.09000000000003,310.4775,302.5233333333333,312.3175,323.4275,218.62,226.67,233.99,248.64,266.35,249.24,359.23,265.14,260.78,278.61499999999995,287.21,322.09,383.90000000000003,370.9433333333333,373.79499999999996,382.615,370.16999999999996,326.33,383.7525,384.80249999999995,330.93,373.8375,365.16,359.27666666666664,353.04333333333335,355.3533333333333,354.65000000000003,374.7966666666666,365.99333333333334,386.678,375.2275,379.435,389.8,422.48333333333335,371.95,367.535,372.005,367.00749999999994,365.2625,373.0675,372.8675,374.4775,380.88,377.94250000000005,371.995,373.0625,361.775,363.365,369.36,365.005,352.53,316.5,,L8
2020-02-08 22:20:02.656,,329.09,319.615,316.61,297.855,,219.24,225.435,249.555,253.208,242.2425,243.03400000000002,219.54666666666662,244.406,248.92000000000002,257.8275,265.09,268.92999999999995,272.7625,268.705,270.68499999999995,284.6825,293.7675,307.1725,324.5625,334.0475,339.58,350.89000000000004,365.9125,369.0533333333333,376.2,346.3866666666666,345.6325,345.05499999999995,351.905,348.42999999999995,352.52,336.77750000000003,324.5825,315.62,315.9975,327.125,284.84,283.94,321.7033333333333,332.5733333333333,278.8,314.345,316.86199999999997,280.12999999999994,307.136,314.47200000000004,315.76000000000005,320.426,322.6333333333334,327.6766666666667,326.0775,311.02,328.5425,343.80333333333334,319.274,320.066,302.5233333333333,312.3175,309.42,218.62,226.67,233.99,248.64,266.35,249.24,355.18,265.14,260.78,278.61499999999995,287.21,322.09,386.15,379.005,373.79499999999996,392.886,370.16999999999996,326.33,386.322,387.034,330.93,378.09,370.4825,361.99,358.82750000000004,358.705,357.7825,383.0325,365.99333333333334,380.85499999999996,376.6,383.19,385.216,413.24666666666667,382.462,379.49800000000005,372.005,367.00749999999994,365.2625,373.0675,372.8675,374.4775,380.88,377.94250000000005,371.995,373.0625,361.775,368.938,381.2,365.005,352.53,316.5,,L8
2020-02-24 22:19:58.916,,329.09,319.615,316.61,297.855,200.6,215.4766666666667,225.48333333333335,244.522,246.66666666666666,236.86400000000003,238.35666666666668,211.02499999999998,241.0533333333333,245.138,253.406,261.878,267.312,264.29200000000003,269.0,270.68499999999995,284.6825,293.7675,301.004,323.18,334.0475,335.568,349.3225,363.774,365.57,376.2,337.2125,345.6325,332.3566666666666,349.71000000000004,336.8666666666666,340.9166666666667,336.77750000000003,318.886,312.84999999999997,310.88800000000003,321.52666666666664,286.445,285.405,321.7033333333333,332.5733333333333,279.985,314.345,316.86199999999997,275.87333333333333,305.79,307.7583333333334,307.675,320.426,322.6333333333334,327.6766666666667,314.752,294.4766666666667,314.406,322.58000000000004,319.274,320.066,302.5233333333333,312.3175,309.42,220.865,219.43,228.82999999999998,238.51999999999998,249.10000000000002,241.61,320.9633333333333,260.78,258.815,277.8566666666666,282.38,298.215,370.31800000000004,368.608,364.104,381.2033333333334,360.88199999999995,324.235,376.3566666666666,377.9583333333333,334.45000000000005,371.1433333333334,366.17400000000004,357.492,353.12600000000003,352.204,354.38,372.18199999999996,357.5275,368.924,370.08666666666664,383.19,383.3833333333334,403.975,382.9583333333333,379.7083333333333,373.864,363.84399999999994,365.27799999999996,372.324,374.16400000000004,369.47200000000004,380.08399999999995,377.94250000000005,365.26800000000003,365.132,354.694,361.43666666666667,372.27833333333336,359.014,347.44,330.59000000000003,,L8
2020-03-04 22:13:44.849,,329.09,319.615,316.61,297.855,204.31000000000003,213.81,224.775,241.46333333333334,242.71428571428572,233.99,235.56714285714287,208.56799999999998,238.7785714285714,243.07333333333335,250.88333333333333,259.47166666666664,265.06,262.74666666666667,270.40333333333336,272.95,287.07,295.886,302.45,322.68333333333334,334.608,340.185,350.102,358.74,369.65,378.3916666666667,337.494,346.442,335.9975,348.63,339.6325,345.03,340.424,315.04333333333335,315.3171428571428,306.59666666666664,323.7325,286.445,285.405,327.69,334.9875,279.985,314.824,316.86199999999997,277.78499999999997,302.9371428571429,306.1271428571428,304.42857142857144,319.5333333333333,323.14250000000004,327.6766666666667,307.3666666666667,286.6225,305.19666666666666,309.9,317.62166666666667,322.5416666666667,311.35249999999996,312.3175,319.4975,222.50333333333333,218.70666666666668,228.5233333333333,238.37333333333333,246.02333333333334,241.75333333333333,305.095,257.3966666666667,259.16,278.185,283.12333333333333,294.08666666666664,360.4783333333333,362.2,358.85999999999996,374.17857142857144,356.34666666666664,327.68666666666667,370.50428571428574,371.91428571428565,336.18666666666667,366.80428571428575,362.40500000000003,354.4583333333333,349.895,348.86999999999995,351.8416666666667,367.6566666666667,354.68199999999996,365.795,367.2557142857143,383.19,377.9271428571428,392.288,382.9583333333333,379.36285714285714,370.9666666666667,368.085,364.12999999999994,368.3083333333334,368.875,364.63166666666666,373.29833333333335,377.94250000000005,361.1133333333334,359.8233333333333,350.52500000000003,356.1842857142857,365.90999999999997,354.605,344.438,326.57,,L8
2020-03-27 22:19:43.868,,329.09,319.615,316.61,297.855,204.88666666666668,211.565,224.5875,241.40166666666667,242.72142857142856,233.455,235.54714285714286,207.56799999999998,239.20428571428573,244.4433333333333,253.21666666666667,261.50333333333333,269.94,264.8733333333334,270.85,272.644,287.142,305.3275,302.76,324.6333333333334,338.99,344.00666666666666,353.992,365.4766666666667,369.41400000000004,376.81500000000005,338.334,346.54,333.296,344.53000000000003,337.742,344.62199999999996,354.098,314.93666666666667,315.88571428571424,308.0333333333333,316.47799999999995,286.31,284.57,337.645,333.702,281.17,326.852,332.37199999999996,278.405,303.96999999999997,306.8771428571428,308.6471428571429,326.62333333333333,323.326,327.10249999999996,307.2142857142857,282.51599999999996,298.56142857142856,301.38166666666666,307.6333333333334,312.81666666666666,302.194,285.515,302.972,223.48333333333335,216.45666666666668,226.13333333333333,237.725,244.2575,241.805,277.57750000000004,255.8525,258.395,279.11249999999995,282.8925,291.09499999999997,347.845,357.5785714285715,354.96166666666664,365.2471428571429,356.9533333333334,329.18666666666667,371.0628571428571,372.1771428571428,338.31333333333333,367.88714285714286,363.34833333333336,354.75666666666666,350.11833333333334,344.20666666666665,351.90500000000003,361.18,356.372,363.2583333333334,368.48999999999995,391.696,378.13571428571424,385.385,390.3999999999999,383.90714285714284,377.78833333333336,376.605,363.7916666666667,368.64000000000004,369.25666666666666,370.93,380.595,394.77750000000003,361.6366666666666,360.21000000000004,351.6016666666667,356.43285714285713,366.6314285714285,355.67833333333334,345.442,330.1666666666667,,L8
2020-04-28 22:19:28.688,,329.09,319.615,316.61,297.855,205.83,212.02799999999996,224.996,239.95000000000002,240.635,232.58857142857144,234.21625,207.10833333333332,237.96125,243.70428571428573,252.00857142857143,261.2357142857143,267.36,266.51714285714286,271.3914285714286,272.644,286.0516666666667,309.378,299.7242857142857,320.56857142857143,332.8283333333333,339.54714285714283,349.8183333333333,361.12857142857143,364.2516666666667,372.02714285714285,335.4066666666667,339.3933333333334,328.09166666666664,337.1983333333333,332.295,338.0883333333333,350.5933333333333,313.28142857142853,313.70875,305.95285714285717,312.4266666666667,288.6566666666667,287.5566666666667,329.15999999999997,326.8333333333333,286.68,320.14666666666665,332.37199999999996,279.1,301.2375,303.93874999999997,304.60125,319.3328571428571,323.326,327.10249999999996,304.185,280.165,294.045,296.17428571428576,301.5371428571429,305.70714285714286,296.105,275.364,292.795,230.87,216.45666666666668,226.13333333333333,237.725,246.296,242.036,273.666,255.834,259.07,278.98400000000004,283.914,289.712,341.36571428571426,354.68125,351.7957142857143,361.3425,354.0814285714286,331.1875,366.99,368.22875,338.86,364.6825,360.55,352.8228571428572,348.31142857142856,342.9985714285714,350.1557142857143,359.39,354.845,361.8971428571429,366.30875,385.205,374.86375,380.83,384.6742857142857,379.46500000000003,373.17428571428576,372.4485714285715,361.96999999999997,366.0185714285714,366.59000000000003,367.63142857142856,376.04857142857145,386.62600000000003,360.1542857142857,358.1542857142857,350.38142857142856,354.19624999999996,363.26,353.96857142857147,344.6033333333333,329.8825,,L8
2020-05-30 22:19:28.682,,329.09,319.615,316.61,297.855,207.262,210.42,225.302,240.69571428571427,241.79375000000002,233.01,235.3,206.64166666666665,238.22500000000002,244.9,252.85999999999999,261.38428571428574,267.1685714285714,266.41285714285715,268.6842857142857,271.65999999999997,281.415,314.5475,297.1842857142857,317.75,327.09499999999997,335.2642857142857,346.94714285714286,352.2471428571429,360.71571428571434,366.59285714285716,335.56,335.3885714285715,324.3128571428571,332.4428571428571,328.1614285714286,332.77,343.52500000000003,306.98428571428576,310.525,300.7314285714286,309.38714285714286,288.6625,287.7,323.1116666666667,321.93857142857144,287.7866666666667,312.9583333333333,338.22749999999996,275.172,299.31625,301.5475,297.80125,310.12142857142857,326.19,327.10249999999996,302.28875,275.77166666666665,290.9225,292.88625,297.97285714285715,302.40714285714284,292.1366666666667,263.31399999999996,282.065,230.474,219.745,229.83499999999998,236.66,244.18200000000002,241.436,271.135,254.16800000000003,257.86199999999997,278.216,284.02599999999995,282.948,336.03625,354.67125,348.7471428571429,359.2025,349.68142857142857,331.746,362.4375,364.11999999999995,339.622,361.33875,356.28428571428566,349.13571428571424,345.93,341.4942857142857,347.5142857142857,354.47428571428566,350.045,356.60999999999996,363.0125,380.9166666666667,371.39000000000004,377.27875,381.6714285714285,377.18875,368.33,370.82,359.62571428571425,362.1171428571429,364.2042857142857,363.2085714285714,370.34857142857135,383.116,358.7285714285714,353.4028571428571,346.46714285714285,351.3625,360.12249999999995,351.40000000000003,342.3283333333334,329.492,260.63,L8
