dates,nzd0204-0000,nzd0204-0001,nzd0204-0002,nzd0204-0003,nzd0204-0004,nzd0204-0005,nzd0204-0006,nzd0204-0007,nzd0204-0008,nzd0204-0009,nzd0204-0010,nzd0204-0011,nzd0204-0012,nzd0204-0013,nzd0204-0014,nzd0204-0015,nzd0204-0016,nzd0204-0017,nzd0204-0018,nzd0204-0019,nzd0204-0020,nzd0204-0021,nzd0204-0022,nzd0204-0023,nzd0204-0024,nzd0204-0025,nzd0204-0026,nzd0204-0027,nzd0204-0028,nzd0204-0029,nzd0204-0030,nzd0204-0031,nzd0204-0032,nzd0204-0033,nzd0204-0034,nzd0204-0035,nzd0204-0036,nzd0204-0037,nzd0204-0038,nzd0204-0039,nzd0204-0040,nzd0204-0041,nzd0204-0042,nzd0204-0043,nzd0204-0044,nzd0204-0045,nzd0204-0046,nzd0204-0047,nzd0204-0048,nzd0204-0049,nzd0204-0050,nzd0204-0051,nzd0204-0052,nzd0204-0053,nzd0204-0054,nzd0204-0055,nzd0204-0056,nzd0204-0057,nzd0204-0058,nzd0204-0059,nzd0204-0060,nzd0204-0061,nzd0204-0062,nzd0204-0063,nzd0204-0064,nzd0204-0065,nzd0204-0066,nzd0204-0067,nzd0204-0068,nzd0204-0069,nzd0204-0070,nzd0204-0071,nzd0204-0072,nzd0204-0073,nzd0204-0074,nzd0204-0075,nzd0204-0076,nzd0204-0077,nzd0204-0078,nzd0204-0079,nzd0204-0080,nzd0204-0081,nzd0204-0082,nzd0204-0083,nzd0204-0084,nzd0204-0085,nzd0204-0086,nzd0204-0087,nzd0204-0088,nzd0204-0089,nzd0204-0090,nzd0204-0091,nzd0204-0092,nzd0204-0093,nzd0204-0094,nzd0204-0095,nzd0204-0096,nzd0204-0097,nzd0204-0098,nzd0204-0099,nzd0204-0100,nzd0204-0101,nzd0204-0102,nzd0204-0103,nzd0204-0104,nzd0204-0105,nzd0204-0106,nzd0204-0107,nzd0204-0108,nzd0204-0109,nzd0204-0110,nzd0204-0111,satname
2005-04-21 21:53:10+00:00,,262.31,298.41,295.01,291.13,291.1,278.07,280.1266666666667,299.7375,290.9916666666666,293.0916666666667,290.62166666666667,288.7183333333333,287.41,304.97749999999996,291.445,350.77,314.1075,312.7325,313.11249999999995,322.43666666666667,326.2025,322.55,323.63750000000005,318.4575,317.455,290.2825,242.145,273.7,285.95666666666665,294.2133333333333,325.52,303.65166666666664,306.06333333333333,295.42833333333334,222.67,289.455,281.08,228.1325,308.0575,303.4066666666667,302.9866666666667,302.8183333333333,302.16333333333336,298.6116666666667,291.56,287.66833333333335,280.12,282.08399999999995,284.03,284.4,278.9275,277.83500000000004,287.4733333333333,298.015,296.93,292.4575,295.125,283.572,273.81333333333333,292.89,288.6775,270.4533333333333,269.18833333333333,287.40250000000003,276.12,282.43600000000004,279.358,276.95,271.31666666666666,271.21666666666664,267.86,259.7033333333333,262.0833333333333,267.96,267.315,268.2483333333333,268.11,270.3233333333333,269.79833333333335,274.20666666666665,269.8816666666667,269.248,270.33399999999995,278.404,281.9,282.47200000000004,278.82666666666665,276.375,276.41,276.13166666666666,275.3533333333333,275.76500000000004,271.885,272.45,271.62333333333333,273.58,279.37166666666667,282.20000000000005,286.4266666666667,285.7683333333333,287.5466666666667,292.96666666666664,305.1816666666667,311.045,315.3,300.97499999999997,296.8233333333333,289.415,288.43333333333334,281.2166666666667,282.346,L5
2005-06-01 21:47:18+00:00,,262.31,298.41,295.01,291.13,291.1,278.07,267.13,275.59999999999997,277.9216666666667,280.25333333333333,278.085,276.2366666666667,274.33,282.1675,277.3233333333333,,300.54,300.72,300.40333333333325,304.42999999999995,316.83666666666664,312.77,316.3266666666667,299.0875,301.115,257.5575,239.43,259.3383333333333,273.9133333333333,282.585,300.0566666666667,292.14666666666665,295.21,282.27833333333336,214.2,275.1383333333333,264.6616666666667,228.1325,294.50333333333333,290.8916666666667,289.2816666666667,287.43333333333334,289.57666666666665,287.17833333333334,279.1266666666666,274.745,275.5783333333333,278.0566666666667,279.158,280.338,274.696,273.296,273.015,288.9033333333333,287.7,283.7933333333333,285.56666666666666,275.2,261.89666666666665,275.48,270.46000000000004,257.1983333333333,253.39666666666668,275.5933333333334,266.9975,265.796,264.438,261.9,259.3583333333333,261.35166666666663,256.9883333333333,249.43166666666664,253.01166666666666,257.0433333333333,256.25666666666666,258.975,257.345,257.9,259.295,261.0883333333333,256.35833333333335,251.11399999999998,247.266,269.0875,265.628,267.784,266.7383333333333,265.77666666666664,265.5133333333333,265.69666666666666,264.6116666666667,265.12500000000006,260.8666666666667,261.805,261.7916666666667,260.92,265.8333333333333,265.10833333333335,278.56399999999996,270.56333333333333,275.125,278.3066666666667,292.75333333333333,298.1666666666667,302.10833333333335,286.93666666666667,283.18833333333333,276.64666666666665,276.3066666666667,268.1933333333333,268.13199999999995,L5
2005-06-08 21:53:33+00:00,,262.31,298.41,295.01,291.13,291.1,278.07,267.13,269.84,276.19714285714286,278.0042857142857,274.8,273.23,271.74142857142857,273.43600000000004,274.8142857142857,,300.54,300.72,300.40333333333325,304.42999999999995,316.83666666666664,312.77,316.3266666666667,291.092,290.298,245.97199999999998,239.43,259.3383333333333,273.9133333333333,282.585,289.87,290.44571428571425,290.3171428571428,282.27833333333336,211.92999999999998,273.75142857142856,262.90285714285716,228.1325,294.50333333333333,287.69,285.8985714285714,283.95,286.24142857142857,283.95142857142855,275.7485714285714,271.9042857142857,271.9585714285714,275.13571428571424,276.4483333333333,278.79,272.38166666666666,270.8283333333333,273.015,288.9033333333333,287.7,283.7933333333333,285.56666666666666,275.2,261.89666666666665,269.382,259.584,253.55571428571426,248.33142857142857,275.5933333333334,260.312,263.37666666666667,262.2316666666666,259.41833333333335,257.62857142857143,259.8014285714286,255.1142857142857,247.6042857142857,251.2942857142857,254.0,253.19571428571427,256.0628571428571,253.99,255.2,257.1042857142857,257.96999999999997,253.55428571428573,247.03666666666663,244.17333333333332,269.0875,263.18,262.4833333333333,263.9942857142857,263.28714285714284,263.1385714285714,263.6914285714286,261.2442857142857,261.85,257.6357142857143,258.86,259.11,257.4457142857143,262.88714285714286,256.23857142857145,278.56399999999996,266.53000000000003,271.0857142857143,275.1557142857143,290.3742857142857,289.94571428571425,298.6557142857143,283.3442857142857,279.44714285714286,273.5514285714286,272.93857142857144,265.45428571428573,264.2433333333333,L5
2005-07-19 21:47:39+00:00,,262.31,,,,,267.82000000000005,255.54000000000002,256.522,268.9942857142857,269.60714285714283,265.9428571428571,265.51000000000005,263.89714285714285,260.148,265.85285714285715,,297.32000000000005,297.13,296.28499999999997,304.42999999999995,312.40999999999997,292.6366666666667,310.22,277.3,276.64,222.4,237.19333333333336,245.63666666666666,266.94666666666666,276.64166666666665,289.87,286.9557142857143,287.35714285714283,277.76800000000003,209.2225,270.12833333333333,255.26666666666665,228.1325,285.015,280.2142857142857,277.17571428571426,274.87714285714287,278.39428571428573,275.27714285714285,267.36428571428576,265.07714285714286,264.25857142857143,268.93,269.24666666666667,272.1066666666666,264.68333333333334,263.5566666666667,263.91,276.85499999999996,275.135,269.94499999999994,272.38,263.8666666666666,249.88166666666666,256.93600000000004,247.484,244.37285714285716,240.57999999999998,271.67500000000007,249.196,255.48333333333335,255.915,253.3083333333333,251.00714285714284,253.44714285714286,247.86999999999998,238.6957142857143,243.27857142857144,246.05428571428573,245.34999999999997,248.86999999999998,245.44857142857146,247.16714285714286,250.29857142857145,250.56428571428572,244.30285714285714,235.57499999999996,232.255,253.2225,255.17,248.83833333333334,253.70714285714283,253.82285714285715,253.0842857142857,255.42,252.54285714285714,254.36999999999998,248.87999999999997,249.85,252.0814285714286,249.34,255.98714285714286,245.26857142857145,268.232,254.58857142857144,262.3728571428572,266.53000000000003,283.2183333333333,271.06142857142856,289.81666666666666,272.96999999999997,268.21714285714285,263.26,262.41714285714284,255.45857142857145,253.07000000000002,L5
2005-10-30 21:54:03+00:00,,,,,,,,,247.05666666666662,264.66333333333336,262.5133333333334,257.1533333333333,256.2633333333334,277.14,262.71500000000003,273.46000000000004,,,,,,,267.8,331.51,275.84749999999997,254.66666666666666,200.84333333333333,227.29000000000002,236.7,284.82666666666665,292.78,301.3,283.36333333333334,296.47249999999997,309.625,204.74,288.92333333333335,280.4433333333333,,,286.46000000000004,286.6275,283.4075,284.9175,282.92999999999995,276.0675,274.42,272.745,256.4433333333334,258.64,265.13000000000005,282.0525,279.6275,281.06333333333333,328.92,311.15,306.56,313.22,317.07,263.34,261.2125,249.47,245.485,244.60249999999996,319.33,256.69499999999994,266.5075,266.145,265.53,260.21500000000003,266.7325,258.35249999999996,250.26999999999998,254.2975,254.48000000000002,255.5875,255.42000000000002,252.73999999999998,254.26250000000002,259.43,259.56,254.36249999999998,249.0125,240.8,271.75,263.5175,258.5825,266.0225,261.06,262.33,264.90999999999997,260.9775,243.6933333333333,256.725,252.8325,255.94250000000002,253.3225,262.635,244.04999999999998,294.415,233.28000000000006,248.89000000000001,274.7925,300.61333333333334,267.945,299.38000000000005,282.52,277.2125,274.5125,252.92333333333332,247.85333333333335,248.28666666666663,L5
2005-11-24 21:48:28+00:00,,,332.16,336.3,,,,,247.05666666666662,264.66333333333336,262.5133333333334,257.1533333333333,256.2633333333334,289.174,277.808,285.616,339.04,342.31,337.46,337.08,333.14,338.3,303.88,335.91999999999996,288.444,254.66666666666666,200.84333333333333,227.29000000000002,236.7,296.53249999999997,303.2025,310.225,297.8825,304.342,317.12333333333333,204.74,298.4875,293.295,,,296.848,297.992,295.464,296.048,293.544,286.80600000000004,285.526,284.78200000000004,276.8625,279.1225,283.7025,292.046,288.194,290.97249999999997,324.0,310.97,310.03499999999997,313.79,315.41499999999996,275.325,271.094,260.438,258.254,257.32,309.855,266.614,275.498,274.93600000000004,273.44,268.32399999999996,274.442,266.936,260.816,264.34000000000003,263.902,266.512,267.28200000000004,265.896,266.91,269.408,270.038,265.206,259.682,252.32,281.78,271.864,268.89399999999995,275.328,271.438,273.002,276.988,274.408,243.6933333333333,269.588,263.79,264.334,264.36199999999997,271.146,257.27,303.22,233.28000000000006,248.89000000000001,285.76800000000003,309.9775,283.754,310.77250000000004,294.446,289.322,286.092,271.86,247.85333333333335,248.28666666666663,L5
2006-02-19 21:56:39+00:00,,318.03,316.025,320.15,288.49,286.09,292.21,292.84,,301.02,,,,330.21666666666664,328.87333333333333,331.6433333333334,329.4,330.755,328.2,328.455,327.54999999999995,329.21500000000003,328.955,331.4533333333333,328.92,,,,,324.1766666666667,326.97999999999996,339.34666666666664,332.845,336.49333333333334,332.81,,324.1433333333333,323.2766666666667,,300.64,329.16,335.95666666666665,334.8033333333333,332.1933333333333,331.2166666666667,327.93333333333334,326.4533333333333,330.84,325.525,325.38,324.44,331.79333333333335,328.3733333333333,323.72666666666663,319.6433333333334,309.00333333333333,308.2,309.4166666666667,308.74,303.98333333333335,302.6666666666667,301.04,301.72,303.8666666666666,304.24666666666667,306.2833333333333,308.26666666666665,306.71000000000004,306.63000000000005,300.3833333333333,305.16,300.80333333333334,297.1933333333333,298.0,298.6233333333333,303.98333333333335,302.99666666666667,304.96666666666664,306.2266666666667,306.90000000000003,309.5933333333333,307.68666666666667,305.17333333333335,298.6166666666667,304.33,311.5433333333333,314.34999999999997,311.3833333333334,304.34333333333336,308.7,311.6333333333334,312.8866666666667,,307.01666666666665,294.66333333333336,292.6033333333333,300.06333333333333,305.1066666666667,313.27,323.14000000000004,,,326.99666666666667,335.87,335.8666666666667,334.98333333333335,333.4866666666667,331.34999999999997,325.42333333333335,315.805,,,L5
2006-02-28 21:50:40+00:00,,318.03,319.2866666666667,320.45,288.49,302.755,302.19,301.125,,309.01,,,,326.435,326.5575,329.2175,328.78333333333336,328.9433333333333,326.79,326.7833333333333,326.93333333333334,328.04,327.6933333333333,330.85249999999996,328.695,,,,,322.865,327.05499999999995,337.1225,331.3566666666666,334.6025,330.575,,320.40999999999997,320.395,,308.27,327.9,333.12,332.585,330.78,331.9625,328.305,327.5425,328.33000000000004,321.9766666666667,320.97,321.8833333333333,327.0,324.11499999999995,319.97249999999997,316.05,307.5725,307.1975,307.1825,306.7975,304.0675,303.11,300.7925,300.47,303.1875,303.59749999999997,306.35499999999996,307.90749999999997,305.7925,304.52750000000003,300.055,303.225,297.6725,296.1075,295.9925,296.0275,300.925,299.675,305.16749999999996,306.85,307.4225,308.23249999999996,306.935,302.7425,297.89750000000004,306.2025,311.4625,311.2,309.0975,302.2875,306.385,308.6925,310.12,,305.675,298.4475,296.625,302.0025,306.7425,315.505,326.09000000000003,,,325.235,333.1375,333.175,332.235,329.815,329.06,325.815,313.72333333333336,,,L5
2006-04-08 21:57:36+00:00,,318.03,319.2866666666667,320.45,288.49,302.755,302.19,301.125,239.7,309.01,255.41,250.28,252.93,326.435,326.5575,329.2175,328.78333333333336,328.9433333333333,326.79,326.7833333333333,326.93333333333334,328.04,327.6933333333333,330.85249999999996,328.695,261.45,192.81,220.95,228.9,322.865,314.808,337.1225,313.1175,323.108,330.575,207.4,306.29200000000003,306.01599999999996,202.25,308.27,327.9,320.366,332.585,318.25,318.694,314.694,327.5425,313.52200000000005,306.26,305.27250000000004,307.065,313.056,310.41999999999996,306.588,316.05,307.5725,307.1975,307.1825,306.7975,304.0675,303.11,300.7925,300.47,303.1875,303.59749999999997,306.35499999999996,307.90749999999997,293.66600000000005,292.51800000000003,289.07399999999996,291.76599999999996,286.304,284.008,284.644,284.88599999999997,288.61199999999997,287.62399999999997,305.16749999999996,306.85,294.706,295.446,306.935,302.7425,297.89750000000004,292.736,299.402,297.584,296.496,290.21400000000006,293.488,295.87600000000003,296.64,246.03,305.675,298.4475,296.625,302.0025,306.7425,315.505,326.09000000000003,253.35,256.2,311.832,320.45799999999997,333.175,320.95799999999997,316.456,316.132,312.0,297.865,,,L5
2006-06-27 21:58:48+00:00,,318.03,312.85,312.525,288.49,302.755,302.19,301.125,240.81,309.01,260.64,255.33999999999997,256.615,314.69000000000005,316.395,317.13999999999993,323.655,322.26,321.45500000000004,321.635,323.83,322.90999999999997,321.55999999999995,325.78499999999997,322.92999999999995,261.45,192.81,223.945,229.275,309.235,292.3925,324.79,299.23249999999996,301.1425,318.95,204.905,280.615,278.3225,204.8,308.27,319.515,294.2825,321.095,294.395,294.49,288.5625,318.1500000000001,286.2975,286.8175,284.9925,287.6275,283.09,281.8975,281.7125,308.1,304.17499999999995,304.36,300.575,298.18000000000006,295.505,296.18000000000006,293.80000000000007,292.94500000000005,296.555,297.3399999999999,297.81499999999994,298.66499999999996,270.09499999999997,268.2525,269.69,269.27750000000003,265.075,263.58000000000004,265.3675,263.1575,263.40250000000003,265.09499999999997,296.86499999999995,299.095,271.73249999999996,269.9475,299.81500000000005,292.08500000000004,290.7300000000001,271.7675,278.3625,267.2875,271.195,268.38,270.35749999999996,271.0025,269.98749999999995,244.775,294.44500000000005,297.155,295.22,296.105,301.405,310.84000000000003,322.30000000000007,247.12,247.86,285.385,293.16,320.105,293.525,285.0475,289.20500000000004,285.21000000000004,279.73249999999996,250.84,241.84,L5
2006-07-13 21:59:02+00:00,,318.03,312.85,312.525,288.49,302.755,302.19,301.125,240.81,309.01,260.64,255.33999999999997,256.615,314.69000000000005,316.395,317.13999999999993,323.655,322.26,321.45500000000004,309.4433333333333,312.3533333333333,313.09,310.1266666666666,314.9066666666667,322.92999999999995,273.33,204.91,229.46,236.50666666666666,309.235,289.934,315.07,298.448,300.684,308.8966666666667,204.905,279.736,276.19,213.17333333333332,308.27,308.3566666666667,292.406,321.095,291.48199999999997,291.354,285.372,318.1500000000001,284.044,284.586,283.34000000000003,286.01,280.712,280.146,277.926,294.3933333333334,290.60999999999996,304.36,300.575,298.18000000000006,295.505,296.18000000000006,293.80000000000007,292.94500000000005,296.555,297.3399999999999,297.81499999999994,298.66499999999996,267.698,265.514,266.084,266.182,261.834,259.66,262.438,260.37,260.24,262.38199999999995,296.86499999999995,299.095,268.354,267.13599999999997,299.81500000000005,292.08500000000004,290.7300000000001,268.43399999999997,275.02000000000004,264.70799999999997,268.742,266.81399999999996,267.756,268.79200000000003,267.688,248.45000000000002,294.44500000000005,297.155,295.22,296.105,301.405,310.84000000000003,322.30000000000007,255.6,255.26333333333332,283.548,290.75,308.6366666666667,291.538,282.688,285.808,281.374,276.678,256.205,252.57999999999998,L5
2006-08-23 21:53:23+00:00,,,325.81,321.05,,333.905,328.94500000000005,309.41,240.81,332.91499999999996,290.14,255.33999999999997,256.615,331.29499999999996,336.865,338.765,342.265,339.64,336.62,304.25,307.54999999999995,317.6166666666667,313.84999999999997,317.31666666666666,327.7,291.00333333333333,204.91,229.46,236.50666666666666,332.155,285.57000000000005,313.04,291.99749999999995,302.47799999999995,311.81333333333333,204.905,273.25749999999994,271.45500000000004,213.17333333333332,333.29499999999996,318.1433333333334,298.744,333.71500000000003,295.86800000000005,285.1825,279.4325,333.25,277.34,277.5,276.6275,280.14750000000004,273.9975,272.91,269.28,286.125,298.5733333333333,318.33500000000004,314.02,308.025,312.975,312.625,312.005,310.505,311.22,309.505,314.38499999999993,314.445,262.4875,259.8375,259.9475,260.20000000000005,254.38500000000002,265.494,267.00600000000003,264.486,264.156,266.66999999999996,308.30499999999995,310.56500000000005,262.8775,260.53749999999997,313.90999999999997,301.52,298.18,260.54499999999996,267.46750000000003,256.22749999999996,262.58,260.2875,269.334,270.338,271.77799999999996,267.86,319.41499999999996,323.72,313.395,315.655,316.64,322.80499999999995,332.555,255.6,255.26333333333332,278.4325,285.5475,305.40000000000003,285.40000000000003,276.0025,286.63,282.664,277.95,256.205,252.57999999999998,L5
2006-10-10 21:53:56+00:00,,312.97,302.27,301.13,299.52,348.39,322.32500000000005,301.18,241.92,330.87,308.94,281.64,260.3,329.05,354.12,355.59,356.98,336.0,335.30499999999995,301.72,303.77,317.2733333333333,314.7333333333333,315.54,325.485,310.05333333333334,217.01,247.46333333333334,257.14000000000004,345.38,284.74333333333334,306.875,300.21666666666664,306.725,307.92333333333335,202.41,279.59,273.81,218.635,326.16499999999996,315.1166666666666,303.4375,329.38,298.7975,285.61,280.04333333333335,319.325,279.7733333333333,280.5833333333333,281.03000000000003,282.66,276.94,275.4533333333333,272.0033333333333,285.49,296.12333333333333,313.13,310.095,301.105,301.555,302.56,304.155,324.29,303.295,300.36,304.6049999999999,307.1,263.3,261.00666666666666,259.7333333333333,259.82666666666665,258.2333333333333,270.015,271.38750000000005,269.1025,267.74,271.35499999999996,296.475,299.08500000000004,261.66333333333336,260.8566666666666,304.105,294.93499999999995,289.78,260.54333333333335,266.6766666666667,257.54333333333335,265.78000000000003,265.04333333333335,273.02250000000004,274.0275,276.305,279.1675,313.49,314.225,303.725,306.76,307.26,311.23,317.71000000000004,256.72499999999997,254.795,267.78,273.755,300.525,285.17333333333335,275.81,287.135,281.495,280.1525,266.4666666666667,264.3533333333333,L5
2006-12-13 21:54:55+00:00,,312.97,302.27,301.13,299.52,348.39,322.32500000000005,301.18,241.92,330.87,308.94,281.64,241.275,329.05,354.12,355.59,356.98,336.0,335.30499999999995,301.72,303.77,317.2733333333333,314.7333333333333,315.54,325.485,310.05333333333334,217.01,247.46333333333334,257.14000000000004,345.38,284.74333333333334,306.875,300.21666666666664,306.725,307.92333333333335,216.53,279.59,273.81,218.635,326.16499999999996,315.1166666666666,303.4375,329.38,298.7975,285.61,280.04333333333335,319.325,279.7733333333333,280.5833333333333,281.03000000000003,282.66,276.94,275.4533333333333,272.0033333333333,285.49,296.12333333333333,313.13,310.095,301.105,278.8966666666667,302.56,304.155,324.29,303.295,300.36,304.6049999999999,307.1,263.3,261.00666666666666,259.7333333333333,259.82666666666665,258.2333333333333,270.015,271.38750000000005,269.1025,267.74,271.35499999999996,296.475,275.3966666666667,261.66333333333336,260.8566666666666,304.105,294.93499999999995,289.78,260.54333333333335,266.6766666666667,257.54333333333335,265.78000000000003,265.04333333333335,273.02250000000004,274.0275,276.305,279.1675,313.49,314.225,303.725,306.76,307.26,311.23,317.71000000000004,249.48,248.79333333333332,260.99333333333334,263.8466666666667,300.525,285.17333333333335,269.115,287.135,281.495,280.1525,266.4666666666667,256.6725,L5
2009-11-26 21:56:28+00:00,,287.66,262.94,268.82,262.12,,279.53,283.34,,298.22,296.67,286.82,286.64,288.92,,,,299.32,309.45,307.53,313.31,321.02,328.12,326.1,321.09,319.11,256.02,259.92,276.02,291.44,298.51,308.98,313.74,313.32,313.09,,295.8,287.25,261.07,284.72,306.23,311.87,301.44,299.08,297.22,288.84,289.82,288.9,289.17,292.82,293.56,291.34,294.07,287.55,286.78,286.47,278.17,275.77,275.39,270.57,267.94,268.82,267.56,266.35,270.93,269.82,278.72,279.38,278.64,276.92,278.25,270.29,265.52,270.77,265.79,262.53,260.25,260.64,267.25,269.04,267.54,267.78,262.15,268.21,279.97,285.9,284.17,284.06,283.61,284.62,279.09,274.06,279.87,276.65,271.76,274.31,279.5,280.84,285.85,295.03,297.52,296.14,298.44,300.54,299.12,298.68,284.15,275.1,266.14,269.6,269.62,268.45,L5
2010-01-13 21:56:49+00:00,,287.66,243.575,268.82,262.12,,279.53,268.31,,284.78,285.405,277.63,277.885,272.54,,,,299.32,309.45,307.53,313.31,321.02,328.12,309.94500000000005,321.09,319.11,256.02,244.84500000000003,262.375,281.96000000000004,289.855,293.905,299.82500000000005,303.89,294.33,219.36,280.62,275.075,261.07,269.665,294.605,298.32,291.635,291.67999999999995,288.39,278.77,278.83,279.525,280.635,283.33500000000004,284.94,280.1,282.24,278.275,273.615,277.96000000000004,278.17,275.77,263.445,263.305,259.45,256.845,257.185,252.97000000000003,270.93,254.975,269.005,268.44,267.9,266.64,267.735,261.045,256.265,261.23,257.54,255.63,255.07,252.72,256.485,259.47,260.76,260.365,251.82,254.77999999999997,268.81500000000005,273.2,273.405,273.63,273.185,274.405,269.2,266.25,272.78,268.28499999999997,261.07,263.425,266.05,271.835,274.915,282.68499999999995,285.91999999999996,283.19,284.1,289.13,286.71000000000004,289.21000000000004,271.28499999999997,266.515,260.685,263.05,260.305,250.885,L5
2010-10-28 21:55:51+00:00,,,,,,,310.45,315.1,311.18,322.55,317.63,318.0,313.4,312.34,307.9,313.26,315.69,320.81,316.25,314.84,324.04,326.6,328.56,328.65,325.5,322.97,,283.3,296.06,304.14,309.95,307.76,318.89,317.62,312.32,,,,296.64,,,323.99,,320.9,315.73,306.68,302.93,303.79,303.59,309.68,305.44,304.17,306.78,305.82,302.58,299.34,296.2,294.88,295.31,289.14,287.81,287.49,286.37,289.58,292.13,295.83,295.96,291.29,288.6,293.71,290.05,287.43,287.56,291.11,286.57,285.92,287.66,283.42,287.87,288.13,288.34,286.25,284.03,280.17,289.52,300.23,299.59,298.27,303.59,304.15,300.09,305.46,306.48,310.37,308.33,300.71,297.37,298.11,305.53,316.44,313.7,319.3,335.02,,,,,,,,,,L5
2010-12-31 21:55:56+00:00,,284.94,,264.73,262.92,,293.79499999999996,298.395,299.56,309.20000000000005,308.63,306.26,302.28,303.17999999999995,300.895,307.06,311.525,310.98,310.28499999999997,311.0,317.185,322.015,325.005,329.36,322.75,318.485,247.79,268.225,282.28499999999997,297.245,304.65999999999997,304.725,315.21500000000003,312.89,312.32,,,,296.64,,,323.99,,320.9,306.305,298.78499999999997,295.87,297.905,298.825,300.49,299.78499999999997,298.475,301.255,298.895,296.53499999999997,295.78,288.71000000000004,289.445,286.63,279.765,277.45,278.105,277.42,277.51,282.09000000000003,285.985,286.695,287.435,285.405,286.77,283.525,281.385,280.44,283.15999999999997,279.115,278.06,276.765,274.05,277.46500000000003,278.145,280.065,278.885,272.72,270.81,285.525,294.365,293.625,292.03999999999996,293.455,295.01,290.765,292.245,293.78499999999997,292.42,289.92499999999995,286.455,286.01,290.70500000000004,295.38,303.76,304.72,307.85,316.14,,,,,,,,,,L5
2011-01-09 21:49:46+00:00,,284.94,,264.73,262.92,319.94,293.79499999999996,298.395,299.56,315.39000000000004,315.12333333333333,311.4533333333333,308.7633333333333,308.46,307.96999999999997,312.49333333333334,315.83,315.91333333333336,316.39000000000004,317.30333333333334,321.49,322.3,326.7633333333333,330.44666666666666,323.92,320.07666666666665,247.79,268.225,282.28499999999997,304.54,311.12,309.25,316.94666666666666,315.81333333333333,318.54499999999996,,,,306.46500000000003,,,327.28,,321.17999999999995,312.12333333333333,304.3066666666667,300.6766666666667,301.3433333333333,303.88666666666666,304.04333333333335,304.16333333333336,303.5466666666667,304.91,301.8666666666667,301.75666666666666,300.83666666666664,294.38000000000005,293.45,291.94,286.13,285.2033333333333,284.82666666666665,285.3433333333333,285.90333333333336,288.2133333333333,289.8233333333333,292.0833333333333,293.27666666666664,289.8,290.75,287.5566666666667,286.46999999999997,286.31666666666666,287.01,284.42,282.98333333333335,281.93333333333334,280.19666666666666,283.62666666666667,284.22333333333336,285.45666666666665,282.38666666666666,277.52,275.74666666666667,289.8333333333333,297.81,296.6066666666666,296.35999999999996,297.18666666666667,299.3666666666666,296.15000000000003,297.28,300.17333333333335,298.7866666666667,296.32666666666665,291.98333333333335,293.71666666666664,297.1666666666667,301.0566666666667,309.56666666666666,310.91333333333336,314.87333333333333,316.14,,,,,,,,,,L5
2011-01-16 21:55:58+00:00,,265.1,222.81,264.73,234.25,319.94,272.84666666666664,284.4433333333333,283.01666666666665,315.39000000000004,315.12333333333333,311.4533333333333,308.7633333333333,308.46,307.96999999999997,312.49333333333334,315.83,315.91333333333336,316.39000000000004,317.30333333333334,321.49,322.3,326.7633333333333,322.6375,323.92,320.07666666666665,231.70499999999998,258.47,271.87666666666667,304.54,311.12,309.25,316.94666666666666,315.81333333333333,318.54499999999996,210.7,258.29,254.71,306.46500000000003,258.26,292.69,327.28,287.65,309.3933333333333,305.575,297.5075,300.6766666666667,293.46000000000004,303.88666666666666,295.98,296.68,303.5466666666667,304.91,301.8666666666667,301.75666666666666,293.76,294.38000000000005,293.45,291.94,286.13,285.2033333333333,284.82666666666665,285.3433333333333,285.90333333333336,288.2133333333333,289.8233333333333,292.0833333333333,293.27666666666664,289.8,290.75,281.0925,286.46999999999997,286.31666666666666,279.8175,277.1,282.98333333333335,275.255,273.475,283.62666666666667,284.22333333333336,285.45666666666665,274.5625,277.52,275.74666666666667,289.8333333333333,297.81,296.6066666666666,296.35999999999996,289.5575,299.3666666666666,296.15000000000003,297.28,300.17333333333335,298.7866666666667,296.32666666666665,291.98333333333335,293.71666666666664,297.1666666666667,301.0566666666667,309.56666666666666,310.91333333333336,314.87333333333333,299.5233333333333,273.16,278.0,285.03,259.8,261.26,256.63,253.09,253.35,254.74,L5
