dates,satname,nzd0204-0000,nzd0204-0001,nzd0204-0002,nzd0204-0003,nzd0204-0004,nzd0204-0005,nzd0204-0006,nzd0204-0007,nzd0204-0008,nzd0204-0009,nzd0204-0010,nzd0204-0011,nzd0204-0012,nzd0204-0013,nzd0204-0014,nzd0204-0015,nzd0204-0016,nzd0204-0017,nzd0204-0018,nzd0204-0019,nzd0204-0020,nzd0204-0021,nzd0204-0022,nzd0204-0023,nzd0204-0024,nzd0204-0025,nzd0204-0026,nzd0204-0027,nzd0204-0028,nzd0204-0029,nzd0204-0030,nzd0204-0031,nzd0204-0032,nzd0204-0033,nzd0204-0034,nzd0204-0035,nzd0204-0036,nzd0204-0037,nzd0204-0038,nzd0204-0039,nzd0204-0040,nzd0204-0041,nzd0204-0042,nzd0204-0043,nzd0204-0044,nzd0204-0045,nzd0204-0046,nzd0204-0047,nzd0204-0048,nzd0204-0049,nzd0204-0050,nzd0204-0051,nzd0204-0052,nzd0204-0053,nzd0204-0054,nzd0204-0055,nzd0204-0056,nzd0204-0057,nzd0204-0058,nzd0204-0059,nzd0204-0060,nzd0204-0061,nzd0204-0062,nzd0204-0063,nzd0204-0064,nzd0204-0065,nzd0204-0066,nzd0204-0067,nzd0204-0068,nzd0204-0069,nzd0204-0070,nzd0204-0071,nzd0204-0072,nzd0204-0073,nzd0204-0074,nzd0204-0075,nzd0204-0076,nzd0204-0077,nzd0204-0078,nzd0204-0079,nzd0204-0080,nzd0204-0081,nzd0204-0082,nzd0204-0083,nzd0204-0084,nzd0204-0085,nzd0204-0086,nzd0204-0087,nzd0204-0088,nzd0204-0089,nzd0204-0090,nzd0204-0091,nzd0204-0092,nzd0204-0093,nzd0204-0094,nzd0204-0095,nzd0204-0096,nzd0204-0097,nzd0204-0098,nzd0204-0099,nzd0204-0100,nzd0204-0101,nzd0204-0102,nzd0204-0103,nzd0204-0104,nzd0204-0105,nzd0204-0106,nzd0204-0107,nzd0204-0108,nzd0204-0109,nzd0204-0110,nzd0204-0111
2019-04-12 22:05:30.743000,L8,,,,,,,,247.01,260.09,272.94,268.57,260.29,269.22,272.91,223.51,,,,,,,,,,,,,243.19,235.82,273.65,279.29,,238.56,261.21,,,271.42,255.31,191.02,277.19,292.84,291.82,284.86,281.75,283.33,273.30,271.75,273.52,273.86,275.83,272.12,269.55,205.53,265.82,,,,234.10,228.24,251.19,252.51,252.98,250.93,250.74,,254.73,262.69,262.36,258.46,256.09,255.01,251.64,247.18,249.78,246.61,247.20,249.39,250.58,248.13,257.40,255.32,252.37,247.09,248.22,255.98,261.30,255.22,257.59,251.08,260.03,260.24,242.04,256.45,255.01,251.68,249.26,250.85,258.11,259.87,255.07,231.39,275.12,264.78,261.00,267.68,277.17,265.95,266.23,252.98,263.88,270.50,265.58
2019-05-14 22:05:36.265000,L8,287.80,,,,,,,,260.20,272.58,267.73,263.63,267.81,272.01,252.01,,,,,,,,,,,,,,237.54,273.02,278.08,,,,205.78,191.35,267.97,252.84,202.53,273.33,287.43,289.78,282.20,280.24,280.60,273.26,206.31,,,,,,,,,,,,,,,,,,,249.38,239.35,231.36,198.90,202.92,251.42,239.37,237.94,249.14,245.84,247.54,249.06,247.96,248.06,255.67,253.46,248.73,244.72,244.70,250.32,256.15,249.04,254.55,248.39,256.74,255.63,233.46,254.35,254.50,249.17,247.62,246.18,255.97,259.80,250.77,235.88,272.12,208.41,214.60,236.14,265.41,262.82,265.94,251.84,264.43,268.17,265.71
2019-05-23 21:59:30.770000,L8,,,,,205.17,248.95,,,164.45,258.18,242.58,230.46,269.56,270.87,,,,,167.14,286.95,295.30,219.67,281.91,199.09,254.66,272.70,,244.90,208.78,274.69,281.52,293.29,257.67,257.75,210.11,197.70,270.23,256.27,207.52,281.59,294.95,293.39,293.24,290.53,281.71,274.29,271.66,278.31,277.79,280.39,278.70,274.49,274.85,272.05,267.74,268.70,245.30,261.40,261.81,258.93,258.02,257.58,257.56,259.64,259.63,266.38,269.52,267.41,264.82,263.36,261.42,256.61,255.26,256.91,253.90,254.19,256.21,258.52,257.46,263.89,262.89,257.13,252.99,256.83,261.83,264.93,262.02,267.59,265.21,270.07,267.12,262.25,263.58,263.59,260.14,256.97,259.42,265.55,268.36,271.59,273.86,282.69,280.22,279.91,282.92,296.33,288.73,284.40,279.69,279.31,287.15,286.67
2019-06-08 21:59:38.441000,L8,258.99,,,,,,,250.04,264.07,273.37,268.73,264.10,270.20,272.11,267.81,,,264.60,240.30,281.18,,213.06,280.09,269.91,,,,245.12,243.09,273.31,279.10,,233.10,262.07,,249.63,271.62,257.79,195.10,276.49,293.26,288.78,285.75,282.45,278.81,273.01,272.25,271.98,272.00,274.46,273.77,268.85,268.00,264.32,,,,212.85,253.19,201.90,250.81,249.39,248.83,,,256.27,263.11,260.94,257.31,256.16,254.20,249.72,247.85,250.08,245.72,245.54,249.01,248.78,248.49,256.35,254.48,248.70,244.15,248.46,252.69,254.69,249.97,255.65,252.46,258.37,256.13,249.54,254.58,255.12,248.67,245.89,248.10,254.93,254.76,252.38,245.10,271.58,259.13,236.74,266.02,266.35,262.20,265.06,235.55,267.51,270.96,265.42
2019-06-15 22:05:51.895000,L8,304.66,272.71,245.39,264.85,245.17,247.88,268.82,265.31,273.50,282.03,272.14,,,,,,,291.58,290.57,293.57,297.85,301.36,281.39,292.62,271.66,293.78,218.59,252.61,272.16,282.85,285.68,297.92,295.73,268.81,293.32,252.78,275.21,268.97,217.35,284.21,298.88,299.07,292.19,292.20,287.80,280.93,276.99,284.44,280.78,282.25,281.47,277.19,277.06,275.77,270.29,271.60,240.65,259.11,263.20,263.01,261.25,257.78,259.00,261.46,263.08,265.91,271.94,270.30,265.97,264.76,262.44,258.37,257.57,258.83,254.82,256.24,257.39,260.92,259.86,265.63,265.57,261.33,254.83,257.97,265.60,268.34,264.29,270.16,265.88,271.89,272.40,264.31,266.39,265.67,261.75,258.61,262.00,266.86,268.33,271.50,273.15,278.91,280.46,283.99,276.43,281.24,271.06,267.06,226.57,258.55,264.78,263.55
2019-06-24 21:59:43.906000,L8,358.76,270.69,250.80,266.59,252.59,252.80,274.19,272.10,279.96,286.54,283.83,282.48,283.96,284.63,290.15,290.68,289.67,295.98,300.66,301.56,306.64,308.16,321.59,312.29,314.23,298.71,222.26,257.19,275.96,288.93,294.18,305.21,307.94,301.04,302.86,301.41,290.53,281.12,256.58,295.38,306.73,303.13,298.14,294.70,291.15,285.72,284.99,284.65,284.72,289.92,289.18,284.40,280.50,279.64,277.15,273.78,262.39,265.15,266.25,265.11,266.89,262.01,263.79,263.61,263.62,271.22,275.76,274.35,272.46,274.17,268.63,263.27,263.36,265.14,260.85,261.14,265.15,262.50,265.70,273.91,275.38,268.29,260.82,266.33,275.35,277.38,271.69,276.97,275.12,274.72,273.16,268.56,269.81,269.05,267.66,263.80,264.91,269.50,272.62,273.93,279.95,284.62,286.02,283.93,286.13,300.66,291.64,287.36,285.67,282.81,291.48,292.05
2019-07-10 21:59:47.381000,L8,259.21,,,,,,,,,,,260.43,269.03,270.73,239.43,,,,,,,,,,,,,243.55,235.97,273.97,209.28,,,,207.60,189.82,271.25,252.53,,,,287.22,281.15,279.22,280.24,272.83,270.25,268.32,272.26,275.67,273.84,267.46,270.11,262.06,,,,196.62,252.54,249.38,252.94,250.81,,,,257.90,263.74,259.11,228.60,252.29,254.71,251.64,247.84,250.53,246.99,248.42,247.46,248.77,248.41,256.53,255.52,249.59,244.45,246.69,252.34,255.52,250.81,255.48,250.52,258.07,259.24,,254.62,248.39,248.13,243.50,233.91,253.57,215.49,193.65,245.45,272.19,240.76,218.65,206.07,258.92,255.64,263.93,244.48,227.46,,
2019-07-17 22:05:59.094000,L8,,,,,,,,254.62,262.61,276.09,270.40,265.21,268.31,273.29,271.51,282.85,243.56,284.53,257.52,291.32,297.33,265.19,284.20,275.44,271.14,278.31,173.54,248.57,251.16,279.95,284.44,293.96,265.63,266.77,228.58,248.91,273.91,262.69,206.83,206.35,292.90,290.65,280.95,279.46,281.61,272.28,269.78,270.92,273.94,275.81,273.84,269.23,269.78,263.77,,,,,,,,,,,,252.75,263.71,262.31,258.31,256.70,255.45,250.76,246.72,250.66,247.21,246.55,248.38,245.40,246.50,257.88,254.72,249.31,242.98,244.59,203.52,253.50,214.50,188.04,,,,,236.24,252.50,249.15,245.51,235.01,255.20,254.48,250.21,245.78,271.82,246.54,220.93,229.94,263.61,271.32,267.69,257.69,266.45,270.64,269.77
2019-08-11 21:59:58.366000,L8,485.79,336.86,326.74,322.48,331.13,327.06,337.63,333.33,331.76,335.27,363.40,329.53,287.99,287.24,291.54,294.15,296.71,298.14,300.60,303.89,312.05,316.73,324.96,321.53,322.36,323.20,262.93,262.13,278.48,287.99,329.94,334.76,336.07,336.21,337.88,346.70,339.73,340.50,339.64,399.90,377.41,381.21,386.73,365.36,346.64,503.29,527.75,519.40,367.21,362.41,350.13,344.71,343.17,325.53,281.22,274.17,272.80,267.33,266.95,312.10,310.68,304.09,307.75,325.74,323.61,329.77,330.91,324.77,330.06,326.23,319.92,317.82,320.04,316.44,315.57,313.44,315.72,321.64,319.33,332.24,325.05,325.01,318.31,315.69,330.41,328.35,329.88,330.93,324.09,336.14,327.93,323.15,332.31,326.12,322.47,326.01,330.66,338.50,326.48,330.69,331.22,339.08,359.42,350.24,346.48,352.50,341.86,334.20,322.16,387.80,511.95,
2019-08-18 22:06:11.235000,L8,249.24,258.43,282.44,,,,,,,,,,,,,242.51,237.93,217.14,,,211.11,237.81,319.11,,,251.05,209.79,252.29,,,,301.32,283.28,303.87,300.43,296.37,278.61,270.32,239.02,282.83,298.97,295.50,291.60,288.85,284.18,279.03,277.32,277.19,279.09,280.87,278.32,273.83,274.73,269.62,266.29,268.09,243.29,257.25,260.77,259.96,257.73,255.16,255.30,257.79,257.84,266.06,269.33,264.56,263.10,261.25,257.25,254.75,250.94,252.50,252.17,251.27,255.60,256.64,255.86,262.16,262.25,258.47,253.44,258.61,263.08,266.45,265.75,266.86,265.42,272.75,269.50,261.68,267.10,264.50,261.79,257.50,259.96,265.32,269.21,269.87,268.65,280.74,277.60,280.39,287.14,292.84,285.78,286.87,281.56,283.08,283.10,278.67
2019-09-19 22:06:20.269000,L8,,,,,,,250.06,250.40,200.22,269.63,266.07,229.44,266.24,268.37,231.85,,,,,,,,,199.54,263.81,270.19,,238.55,232.23,270.34,277.12,289.47,258.25,260.29,206.84,198.03,269.50,254.22,200.42,207.14,290.39,288.09,281.11,282.07,279.75,271.86,270.22,271.31,271.31,272.52,271.50,267.03,268.25,265.27,259.25,259.51,216.84,224.20,222.83,195.00,217.61,249.07,245.75,251.08,191.89,250.16,261.26,260.39,256.11,254.95,252.61,247.65,246.61,247.90,243.09,246.18,244.33,246.70,247.81,253.22,252.39,250.10,244.26,247.97,254.19,256.36,251.31,256.87,250.27,260.78,261.28,224.88,256.27,256.72,250.39,248.62,249.50,256.26,259.80,256.98,235.70,269.53,265.35,266.45,270.27,279.73,263.62,266.85,251.50,259.45,266.96,263.40
2019-09-28 22:00:12.065000,L8,491.71,221.06,214.31,235.23,206.97,248.83,264.16,276.92,268.96,276.92,276.00,271.48,275.19,276.24,275.85,281.39,280.33,284.88,287.69,294.06,304.14,304.84,310.12,311.41,308.74,312.34,223.93,249.49,261.33,277.54,293.00,292.82,303.09,301.53,299.65,292.64,276.54,,,197.26,245.18,294.11,289.34,292.37,288.85,279.53,275.26,274.66,278.28,272.92,269.70,267.69,268.56,264.90,225.44,,,,,,,216.03,255.75,257.26,257.54,258.79,,256.42,264.79,260.96,257.47,254.86,251.80,251.03,248.67,248.51,250.35,255.12,253.04,258.53,258.41,255.64,250.81,254.11,260.49,264.68,260.19,264.27,262.26,265.42,264.40,260.31,261.94,259.50,256.84,255.49,256.51,260.84,264.85,266.82,266.09,275.12,272.69,274.13,279.36,284.97,283.00,280.13,270.07,273.39,277.61,283.35
2019-10-21 22:06:25.884000,L8,326.36,207.88,199.88,,,,,,250.96,269.11,267.43,223.92,265.24,266.90,231.73,258.78,240.45,252.66,247.20,284.00,,,275.85,268.94,,,,219.89,206.84,269.63,277.42,288.82,259.70,259.80,251.06,223.85,268.22,254.29,211.37,210.89,288.86,287.54,280.24,278.50,275.12,266.97,264.88,268.42,271.72,273.29,272.57,265.88,267.73,260.64,,,,,,,,,,,188.46,241.07,260.03,261.27,256.85,250.92,253.49,243.24,245.52,247.60,243.09,245.04,245.80,248.39,245.27,250.65,251.63,247.87,241.63,243.83,253.41,253.01,249.32,252.34,245.80,258.24,259.39,238.18,250.80,250.18,248.59,245.93,242.44,255.97,260.43,257.92,248.27,271.54,266.95,266.73,275.15,278.42,268.44,269.97,261.76,264.47,266.32,267.38
2019-11-06 22:06:24.678000,L8,489.63,272.09,269.93,263.30,254.29,254.56,266.47,282.35,270.67,285.49,281.93,278.39,280.94,280.22,283.65,289.84,294.31,294.94,303.30,300.41,305.25,307.53,306.15,315.03,309.21,314.19,237.35,258.05,262.33,287.30,291.18,298.33,308.09,303.07,298.00,297.36,283.68,277.37,247.18,282.00,303.32,302.95,293.75,293.94,291.41,285.20,281.26,281.38,284.31,284.92,288.63,280.77,285.33,284.27,276.69,278.75,271.98,264.88,267.80,263.90,262.46,261.59,260.34,262.47,266.09,271.36,275.74,273.22,270.57,267.46,269.68,264.49,261.54,260.73,259.61,264.38,265.15,266.31,271.42,274.54,272.45,270.16,264.63,267.71,273.40,278.18,272.35,276.62,277.23,279.19,277.15,270.13,272.26,269.91,268.26,263.89,265.51,268.57,272.50,273.94,277.01,285.94,279.78,281.81,288.31,292.24,288.63,288.16,277.61,277.33,284.91,290.00
2019-11-22 22:06:21.092000,L8,493.59,267.23,270.47,233.62,249.69,243.33,261.40,274.07,264.89,278.32,277.87,273.43,275.80,277.32,279.16,285.49,288.69,288.18,296.16,295.36,299.49,302.14,302.74,308.21,302.71,297.99,231.82,249.10,259.17,281.31,286.40,296.55,300.79,301.41,296.47,294.98,277.64,273.44,245.37,279.05,298.51,298.89,292.17,290.31,289.09,281.34,278.47,281.18,281.55,282.69,282.31,278.49,278.71,276.05,270.79,271.86,264.84,259.56,263.86,260.50,260.51,260.19,258.23,260.07,263.39,266.10,271.00,270.46,266.58,263.95,262.50,259.13,256.31,257.25,254.88,256.59,256.46,260.43,258.93,265.95,264.34,261.78,258.17,262.34,267.16,270.32,263.91,269.09,266.68,272.45,269.99,264.99,267.74,263.68,263.52,258.41,261.18,267.15,269.98,269.57,275.25,281.43,276.61,279.52,285.03,288.42,282.70,282.98,273.14,275.50,277.84,280.44
2019-12-08 22:06:20.730000,L8,474.96,270.97,248.55,262.97,250.36,250.51,267.93,260.65,260.76,280.09,280.13,278.16,279.18,280.30,283.62,287.01,291.11,253.92,322.23,396.11,440.42,304.32,388.49,375.62,305.86,467.67,485.05,253.76,267.81,288.82,292.53,298.72,302.05,299.87,296.59,293.66,282.70,274.56,250.80,285.55,300.70,299.37,294.89,293.23,290.02,283.16,280.03,281.48,282.55,284.29,283.83,280.03,280.13,276.45,273.56,273.20,236.14,262.30,263.71,262.07,261.13,260.38,258.94,259.90,260.73,265.32,271.28,270.63,267.58,262.92,263.16,257.54,255.61,257.81,257.24,257.13,259.10,261.03,260.67,267.68,266.57,262.40,258.23,260.60,268.91,269.73,262.13,264.73,265.82,274.87,273.11,266.67,269.37,265.85,264.25,261.94,261.92,266.32,272.32,268.33,274.05,281.29,277.86,280.94,288.63,290.45,286.19,283.07,273.65,275.98,276.23,280.24
2020-01-09 22:06:13.711000,L8,477.75,264.22,234.64,252.52,241.04,241.51,262.74,258.78,251.56,278.67,278.14,275.17,276.44,278.71,281.71,258.36,236.52,,,,,,,,,184.43,229.74,250.43,262.11,279.88,285.55,297.11,301.40,300.30,296.28,294.47,276.49,270.57,232.97,281.69,298.42,297.63,291.36,291.38,286.99,280.52,278.08,278.28,279.50,282.94,282.35,278.36,277.76,274.10,267.61,269.19,236.49,254.88,259.90,260.02,258.79,258.53,258.28,259.49,256.38,261.38,269.99,267.87,263.78,261.48,260.37,255.55,253.66,255.92,255.25,254.50,256.15,260.58,258.54,263.16,264.75,260.95,254.79,256.66,265.07,267.12,263.65,267.83,263.85,269.88,270.33,263.08,264.19,263.87,260.39,257.31,259.43,264.32,266.41,269.97,272.63,278.38,277.15,277.68,284.26,291.86,280.88,282.69,272.20,274.74,275.85,273.59
2020-01-18 22:00:00.864000,L8,476.24,270.06,254.29,261.81,252.41,251.74,268.20,267.20,272.42,280.49,281.52,277.64,280.72,282.58,284.95,287.80,287.89,289.77,297.31,296.42,301.23,303.14,320.48,304.15,306.33,311.11,245.93,250.15,270.37,283.19,289.96,299.55,302.30,301.34,296.95,295.41,280.01,272.96,239.31,285.73,299.36,299.78,293.05,291.68,290.50,285.95,280.71,279.00,282.93,285.90,285.36,279.21,281.93,278.64,272.61,271.68,271.57,265.35,264.78,262.57,268.90,264.04,262.65,263.27,265.58,270.68,272.06,271.96,306.10,282.55,304.79,267.62,261.79,261.50,261.20,283.78,301.90,310.34,305.60,310.98,310.65,263.76,302.81,302.34,312.18,304.23,272.87,270.53,267.50,273.11,310.13,311.49,310.99,307.19,308.49,309.82,310.90,311.95,312.97,316.97,319.18,327.26,334.46,330.38,343.74,334.92,288.71,287.65,275.94,280.13,281.83,279.15
2020-01-25 22:06:09.569000,L8,494.75,268.03,252.92,264.86,254.35,247.99,268.26,265.93,271.57,283.24,282.73,280.57,281.58,282.79,284.74,289.43,286.80,294.91,297.61,296.84,301.50,303.72,317.92,308.25,307.73,295.21,235.99,250.55,271.04,282.78,290.31,300.49,303.33,301.35,299.68,294.38,281.41,275.10,248.10,286.43,300.83,299.69,294.29,294.30,290.18,285.03,282.27,282.69,283.33,285.55,286.93,283.62,280.17,279.50,274.80,272.91,271.49,267.37,266.23,264.31,267.63,264.96,261.12,267.81,265.09,270.65,276.08,274.52,270.05,267.28,295.30,260.61,262.85,263.72,261.05,260.99,261.20,262.63,268.11,269.71,268.62,269.39,259.82,259.55,270.16,275.46,265.96,271.43,270.63,273.83,273.86,268.73,267.17,268.27,265.36,261.46,265.81,268.68,271.70,275.04,280.11,284.57,279.25,282.54,290.61,324.58,285.44,283.60,277.44,275.35,281.06,280.98
2020-02-03 21:59:55.286000,L8,476.25,268.22,264.97,263.98,253.33,250.41,267.06,271.88,255.19,286.29,285.23,280.56,283.45,285.10,285.62,289.73,290.06,292.50,297.55,299.56,300.60,302.67,317.10,305.43,304.15,298.77,231.70,252.60,272.23,282.72,289.27,299.41,300.80,300.56,296.17,294.76,280.95,276.40,239.88,283.20,300.74,297.50,292.62,293.35,289.10,283.79,280.75,282.55,282.10,285.02,282.79,279.24,278.23,274.35,269.85,271.92,270.04,264.62,264.59,306.34,313.96,311.16,304.74,265.64,260.04,264.45,272.70,272.08,266.36,264.78,267.18,259.76,257.14,259.77,258.28,255.16,256.28,258.42,256.02,259.60,259.35,255.22,248.53,250.89,259.75,264.63,259.13,261.41,261.28,266.36,263.80,256.04,261.38,259.08,257.32,256.10,256.93,259.69,262.08,265.46,263.32,275.31,274.04,274.81,281.76,290.26,283.82,281.76,272.86,276.28,273.07,282.31
2020-02-10 22:06:04.888000,L8,488.26,260.11,221.37,154.35,214.41,237.26,261.25,256.24,250.41,277.12,275.60,271.66,274.52,277.33,275.44,283.54,274.54,280.95,293.64,294.62,294.61,297.99,282.53,280.02,275.35,278.77,219.55,246.12,260.56,275.83,283.50,295.97,266.96,294.69,293.73,289.36,273.55,266.06,228.51,277.85,296.91,293.91,289.86,289.07,286.20,279.74,276.27,277.64,279.13,281.93,280.31,275.58,275.83,270.01,264.58,268.93,236.27,246.82,261.55,258.71,258.29,259.44,256.46,257.58,259.63,263.17,269.26,270.87,266.50,262.88,263.45,256.94,254.43,256.68,255.79,254.06,256.16,257.50,257.50,263.90,263.46,259.33,255.18,256.17,263.27,267.09,263.12,263.42,261.80,269.93,265.80,259.09,262.65,261.37,259.26,258.24,258.07,263.76,266.42,267.82,266.47,278.94,275.85,278.34,285.26,288.08,279.51,279.43,271.10,272.21,271.66,275.61
2020-02-19 21:59:52.118000,L8,504.60,271.20,289.92,266.19,252.55,249.61,268.38,271.04,267.96,281.39,282.40,278.46,281.49,281.14,285.02,290.56,288.15,289.93,299.75,298.75,300.91,303.18,327.51,317.83,331.30,324.68,255.35,250.45,266.87,280.55,289.50,299.68,304.83,304.08,299.86,294.93,280.31,278.70,251.34,283.78,305.22,298.92,292.27,291.94,290.96,284.10,279.25,284.42,281.58,283.95,283.38,279.56,280.19,276.57,272.67,272.06,313.77,310.00,310.45,306.14,309.88,307.52,306.46,307.63,308.44,314.26,320.95,317.01,312.99,308.42,282.84,304.36,304.39,305.02,302.93,296.21,295.31,303.74,307.68,312.96,307.67,304.88,303.65,304.20,312.43,315.97,313.74,314.60,314.19,312.10,310.84,310.99,310.26,282.02,307.98,280.04,308.97,286.30,482.54,459.75,450.14,443.60,454.57,440.89,351.65,322.40,338.15,332.12,303.27,279.84,332.75,327.89
2020-03-13 22:05:54.202000,L8,443.82,378.84,346.86,319.01,324.07,380.82,319.00,310.02,329.55,352.52,323.56,314.57,371.91,338.84,332.74,372.49,377.57,392.64,374.87,343.49,369.91,425.36,409.20,371.25,326.22,329.31,376.91,372.41,381.79,410.66,377.61,371.85,369.51,354.53,392.57,419.96,428.65,366.18,421.90,402.25,365.38,410.34,417.01,408.41,400.77,374.41,363.56,371.07,368.28,368.20,376.08,377.67,373.80,368.19,349.99,316.05,342.30,338.93,348.06,363.72,361.52,361.52,367.56,376.10,359.25,371.14,370.37,372.29,363.68,371.78,349.04,351.14,346.16,332.55,340.32,332.65,375.36,350.45,362.70,383.23,362.79,384.06,344.64,342.39,367.48,366.13,356.48,343.89,395.87,363.33,363.53,362.48,347.98,338.72,361.39,350.50,336.42,348.96,344.09,359.17,365.04,366.38,357.06,370.70,390.20,378.31,375.05,378.33,364.02,379.11,358.46,371.76
2020-05-09 21:59:15.004000,L8,,,,,,,,242.81,197.15,266.37,263.35,261.98,264.63,266.54,,,,,,,,,,,,,,,,,,,,,,,265.34,246.91,195.85,271.21,288.90,284.81,279.01,278.61,275.24,266.65,261.59,264.63,266.77,271.18,268.56,263.13,262.81,256.49,,,,,,,,,,,,233.86,257.15,256.70,253.80,249.36,249.32,241.85,243.07,245.41,242.71,241.38,244.57,242.86,240.70,250.97,250.27,243.69,237.97,239.88,248.69,248.61,233.78,242.65,246.25,246.71,250.23,237.23,244.85,245.24,243.23,239.98,224.97,246.99,242.21,243.50,223.26,265.35,242.45,230.82,260.65,263.41,260.42,261.48,233.93,258.46,262.32,260.54
2020-06-10 21:59:27.584000,L8,319.40,,,,,,260.80,249.63,265.86,271.18,270.34,271.17,271.09,272.39,251.61,,,255.36,286.42,,,,281.64,269.24,,,,244.11,237.01,273.62,279.45,,258.51,266.55,183.48,251.59,270.82,258.55,195.61,279.15,293.48,290.80,284.71,282.00,280.74,271.33,268.70,269.62,271.69,274.64,273.00,268.32,269.87,262.09,,,,211.00,255.08,250.90,252.56,252.49,,,,249.86,262.45,261.20,260.84,256.10,253.81,248.37,247.45,250.72,247.33,247.40,247.15,247.56,245.34,254.63,253.35,247.16,241.20,245.27,250.68,251.21,223.52,242.53,245.99,246.03,253.79,232.00,249.92,246.66,243.56,242.31,200.39,253.90,245.13,251.71,205.91,269.28,244.80,229.32,242.72,261.92,252.99,263.73,234.13,264.19,268.80,265.50
2020-08-20 22:06:05.973000,L8,343.47,267.85,255.14,250.39,250.11,229.75,246.18,,,,,,,,,,,,,,,,,,,,,,227.75,268.84,280.36,,,,217.38,240.33,255.63,281.79,227.56,287.72,301.37,297.77,292.04,294.25,288.63,280.30,280.90,281.34,284.90,285.56,286.69,285.61,282.72,278.82,275.29,272.34,266.62,256.85,270.85,268.59,268.44,270.33,265.04,266.48,268.42,267.72,283.89,280.89,269.96,266.69,272.94,270.29,266.14,271.30,272.07,265.14,262.67,271.23,269.80,268.23,263.23,266.75,213.31,,,,,,,,281.26,261.65,259.37,252.55,262.37,233.16,248.71,276.87,284.93,282.55,284.06,292.26,278.82,277.25,271.18,281.80,270.78,265.59,262.41,264.17,275.67,270.78
2020-09-21 22:06:18.848000,L8,498.66,272.52,270.16,262.04,250.82,252.35,270.39,268.66,275.04,282.72,281.79,280.46,280.11,280.22,285.44,290.40,,,,,447.60,341.89,305.88,311.74,326.67,292.75,242.65,261.94,270.40,286.84,291.33,300.17,304.72,300.01,301.10,299.16,283.10,278.74,244.13,287.12,304.60,299.22,294.93,293.93,293.50,286.29,283.05,283.15,285.56,287.37,287.90,288.21,285.63,287.00,276.05,279.05,275.32,212.28,,525.34,445.65,467.31,385.64,291.20,,,277.43,274.75,269.54,269.36,273.22,272.95,259.85,261.13,259.38,259.74,259.28,262.44,258.68,268.15,266.92,260.20,259.02,263.24,269.58,272.24,269.79,274.53,270.71,272.11,271.75,263.26,262.61,263.11,262.75,260.35,264.95,269.93,269.92,269.92,279.50,288.37,277.56,283.85,285.22,289.82,278.91,278.83,284.59,295.62,302.29,295.08
2020-10-16 22:00:11.491000,L8,470.73,526.98,527.31,442.94,447.34,443.12,416.12,512.07,533.12,346.95,347.82,442.95,536.84,411.11,352.79,353.53,461.99,499.60,452.88,455.39,418.23,490.06,,,,,,,,,,,,402.80,404.03,425.53,391.77,437.36,425.61,511.93,519.56,502.52,540.21,472.49,531.58,529.15,522.22,476.56,322.38,327.99,334.99,346.27,346.03,442.69,489.23,473.86,382.18,321.05,319.13,316.33,326.67,303.61,306.92,313.59,319.59,316.39,314.15,315.14,328.44,327.97,296.43,296.21,290.85,295.73,308.18,303.32,303.49,313.55,314.56,317.74,334.08,303.26,293.53,297.00,301.74,310.96,323.06,314.39,322.07,322.85,326.13,310.00,312.64,313.84,314.43,318.31,319.95,321.15,321.86,325.95,328.00,322.75,320.92,326.15,342.72,343.61,335.79,320.55,319.44,333.53,329.80,320.63
2020-12-03 22:00:12.476000,L8,505.91,168.79,,,,,,,,,,,265.53,255.89,219.75,,,,,,,,,,,,,,,,,,,,,,,,,,282.85,284.03,277.08,277.25,198.46,266.65,265.95,266.62,270.47,270.93,270.68,266.48,267.05,259.12,,,,,,,,,,,,222.92,257.29,257.51,254.52,248.67,249.70,243.76,239.59,242.44,241.66,241.09,242.66,240.72,239.90,249.11,249.20,245.26,238.15,238.07,250.34,252.54,248.01,250.87,240.73,254.08,254.50,239.18,245.21,248.07,242.96,241.28,240.22,252.72,252.47,249.37,229.31,264.28,257.79,257.24,267.21,270.15,255.89,261.23,253.11,254.84,260.87,254.62
2020-12-19 22:00:11.380000,L8,,,,258.77,244.68,215.18,,,227.07,344.72,273.12,273.50,274.02,270.02,270.70,281.99,243.75,255.18,227.90,321.15,252.70,299.29,281.50,299.80,268.92,256.47,186.71,242.36,257.86,275.24,283.21,296.14,300.29,298.09,291.50,295.24,274.74,268.02,235.56,279.94,293.79,292.70,286.13,285.64,282.41,277.67,274.00,277.12,275.85,278.99,278.41,273.88,273.90,269.48,263.30,266.20,261.23,233.13,255.09,254.10,255.47,258.27,255.71,252.88,248.55,257.02,270.86,269.53,266.09,264.35,263.79,256.18,254.02,256.52,254.61,252.26,253.64,255.88,248.81,260.73,263.97,256.91,246.74,254.47,260.72,263.68,261.11,264.23,256.25,267.90,266.52,256.01,258.20,257.96,256.03,252.13,254.44,264.20,263.04,264.09,259.51,278.62,269.36,272.40,278.32,281.40,271.89,270.26,269.17,277.92,279.95,288.17
