dates,satname,nzd0358-0000,nzd0358-0001,nzd0358-0002,nzd0358-0003,nzd0358-0004,nzd0358-0005,nzd0358-0006,nzd0358-0007,nzd0358-0008,nzd0358-0009,nzd0358-0010,nzd0358-0011,nzd0358-0012,nzd0358-0013,nzd0358-0014,nzd0358-0015,nzd0358-0016,nzd0358-0017,nzd0358-0018,nzd0358-0019,nzd0358-0020,nzd0358-0021,nzd0358-0022,nzd0358-0023,nzd0358-0024,nzd0358-0025,nzd0358-0026,nzd0358-0027,nzd0358-0028,nzd0358-0029,nzd0358-0030,nzd0358-0031,nzd0358-0033,nzd0358-0034,nzd0358-0035,nzd0358-0036,nzd0358-0037,nzd0358-0038,nzd0358-0039,nzd0358-0040,nzd0358-0041,nzd0358-0042,nzd0358-0043,nzd0358-0044,nzd0358-0045,nzd0358-0046,nzd0358-0047,nzd0358-0048,nzd0358-0049,nzd0358-0050,nzd0358-0051,nzd0358-0052,nzd0358-0053,nzd0358-0054,nzd0358-0055,nzd0358-0056,nzd0358-0057,nzd0358-0058,nzd0358-0059,nzd0358-0060,nzd0358-0061,nzd0358-0062,nzd0358-0063,nzd0358-0064,nzd0358-0065,nzd0358-0066,nzd0358-0067,nzd0358-0068,nzd0358-0069,nzd0358-0070,nzd0358-0071,nzd0358-0072,nzd0358-0032
2016-03-27 22:00:45.116000,L8,,,246.56,325.36,333.84,325.19,320.76,333.06,337.64,345.65,344.63,407.35,387.97,337.02,376.55,350.55,344.52,334.95,346.99,275.27,272.21,355.02,334.57,307.63,314.42,,197.68,269.52,303.10,309.83,320.88,380.26,446.85,415.63,385.10,348.58,333.75,341.87,356.96,348.47,336.07,330.91,328.44,312.49,311.36,339.14,360.22,354.10,356.05,359.94,378.97,390.13,380.24,381.46,365.57,362.32,415.21,389.00,394.45,387.87,383.32,391.72,286.35,383.49,375.28,383.00,370.54,371.83,369.42,371.32,355.99,359.70,462.77
2016-04-28 22:00:37.466000,L8,,,244.20,330.84,335.78,320.47,314.21,329.81,339.01,347.10,336.53,328.29,348.43,348.35,355.11,351.20,344.38,334.57,347.77,340.17,237.01,238.08,323.50,309.65,249.01,,198.79,275.33,303.41,310.82,319.74,353.90,441.28,409.67,373.88,346.33,329.24,341.33,354.61,345.57,335.07,334.90,336.85,318.36,312.00,350.02,360.45,358.07,361.97,372.72,383.81,395.79,412.25,414.70,372.89,368.57,386.08,414.53,399.24,396.24,384.15,369.40,243.72,286.48,368.28,382.46,379.11,379.62,379.31,372.40,372.32,374.76,456.91
2016-06-15 22:00:44.975000,L8,442.91,390.27,297.05,408.79,330.95,358.97,368.94,365.09,335.90,338.63,325.60,327.43,501.14,514.10,516.69,338.90,340.25,331.17,345.36,336.40,237.92,301.92,287.43,293.60,256.46,,193.75,265.74,296.93,411.83,449.29,492.08,444.44,403.69,369.03,340.78,325.61,339.56,354.49,342.53,332.99,332.97,330.55,317.46,288.80,348.76,359.87,358.01,357.14,369.84,381.62,391.17,385.70,385.89,365.16,360.58,382.78,405.44,391.75,383.12,367.53,356.27,230.66,313.03,364.23,351.03,372.13,378.61,375.02,369.47,372.66,374.56,467.00
2016-07-01 22:00:54.396000,L8,,,249.05,325.38,329.57,305.44,305.89,320.19,327.71,340.24,329.34,326.11,336.81,336.62,348.01,336.79,336.97,330.77,345.14,334.87,233.89,229.64,289.96,295.01,218.05,,194.03,264.54,298.10,302.41,313.62,348.43,447.26,408.18,361.24,338.71,320.72,332.24,351.66,341.07,333.55,332.77,332.62,307.78,279.15,344.19,363.35,357.04,355.86,363.38,378.59,389.93,387.51,383.73,361.89,357.76,381.96,390.04,370.05,372.51,363.37,352.76,230.05,316.47,359.56,356.43,387.58,370.37,365.83,369.89,372.20,378.64,454.52
2016-11-22 22:01:23.648000,L8,,,239.94,317.23,327.39,307.97,415.82,418.86,422.17,422.68,425.98,322.50,335.05,339.98,346.04,341.79,339.74,330.21,339.30,330.13,304.14,278.79,301.10,302.69,242.55,,200.55,262.74,296.45,303.99,311.02,352.76,421.66,404.48,375.88,346.26,328.66,336.43,351.38,340.56,328.07,329.75,334.41,319.46,278.21,301.48,351.20,348.34,342.47,355.42,366.46,380.98,368.14,380.96,367.28,364.23,383.36,407.45,407.35,398.24,368.57,366.69,243.93,265.05,361.98,394.67,392.30,390.24,380.04,380.87,375.26,371.32,435.25
2017-01-09 22:01:14.158000,L8,194.96,,238.45,319.17,325.98,316.57,298.35,318.85,325.03,337.39,335.57,319.38,336.16,334.35,344.40,331.26,336.51,330.72,334.50,331.90,246.89,235.24,298.51,299.33,237.34,,201.66,268.79,300.40,300.49,309.38,347.20,447.53,405.34,376.42,344.55,327.50,336.22,351.73,340.52,326.52,327.49,328.31,318.55,290.50,309.92,354.12,347.98,344.09,353.41,374.10,378.14,370.24,377.07,365.72,363.29,380.94,419.66,366.76,382.85,365.85,361.37,235.82,275.23,361.40,352.44,369.65,375.37,373.51,368.97,364.92,365.94,515.81
2017-01-25 22:01:08.707000,L8,,,241.47,321.35,329.19,317.34,303.68,318.68,328.24,337.28,334.85,326.95,337.65,343.03,348.16,343.40,337.91,331.42,340.98,334.35,317.85,269.86,298.30,295.97,250.38,205.65,210.99,265.16,301.71,304.79,318.99,361.45,471.25,471.98,382.46,348.67,332.23,344.94,355.60,347.22,334.20,333.05,332.18,324.63,331.53,342.13,356.18,353.77,350.47,359.18,377.31,384.33,372.88,380.99,373.10,368.49,379.94,402.97,400.63,400.88,389.86,369.36,272.85,339.10,372.42,399.27,388.92,380.78,390.40,381.09,376.07,382.09,515.07
2017-02-10 22:01:00.454000,L8,,,231.80,312.16,321.53,302.15,291.94,309.29,315.63,327.82,322.26,319.37,329.48,329.89,342.18,330.24,328.27,324.64,326.64,321.93,250.12,228.26,291.65,293.07,219.93,,195.56,250.73,292.41,291.27,300.63,344.63,427.93,397.31,374.84,334.51,322.72,329.82,348.98,334.42,323.22,325.46,323.92,323.48,309.14,344.40,352.62,349.73,425.52,378.78,347.92,404.45,430.46,428.86,,,,421.45,316.82,364.47,175.91,272.68,311.53,351.90,421.91,208.01,225.56,278.62,279.22,307.70,188.75,348.37,422.74
2017-03-30 22:00:38.167000,L8,,,240.31,317.43,328.99,310.92,301.02,317.90,331.25,338.50,333.95,322.49,335.15,342.95,349.05,341.46,335.85,331.36,341.37,332.08,317.33,264.35,306.90,304.07,239.25,,213.71,262.29,297.75,298.89,310.26,348.27,440.29,414.66,390.39,341.69,325.64,340.16,351.53,340.24,329.65,329.23,327.94,313.95,289.77,289.81,356.33,350.46,348.90,355.47,373.92,383.89,381.64,378.59,369.18,363.35,379.04,401.74,370.72,387.51,370.78,369.83,241.93,267.91,358.77,353.27,385.84,382.81,379.07,377.37,364.69,370.83,447.30
2017-04-15 22:00:30.050000,L8,,,237.97,318.47,326.61,307.23,300.67,313.52,328.61,337.33,330.45,320.86,332.94,343.90,345.65,341.94,335.88,330.76,342.31,332.47,320.95,284.80,303.27,303.79,251.27,,214.38,259.82,295.08,299.35,306.71,349.00,432.22,405.16,378.10,343.77,328.27,341.73,349.61,338.40,328.22,328.73,326.89,311.89,276.61,298.42,351.61,348.64,342.59,351.87,329.23,382.12,369.98,378.39,332.35,351.79,414.59,411.36,382.00,399.94,363.90,356.54,241.51,277.82,354.50,346.49,389.64,361.71,373.18,373.27,364.23,359.57,437.44
2017-05-01 22:00:19.697000,L8,,524.09,237.32,319.35,327.57,305.65,300.95,322.38,332.83,339.20,335.69,330.59,341.05,349.48,349.73,345.34,338.87,335.48,347.20,286.51,238.22,212.15,287.29,299.61,259.03,203.52,212.62,264.81,297.10,301.29,314.72,351.34,422.13,406.75,368.01,336.00,318.69,330.84,350.57,341.28,333.42,330.95,331.22,315.31,277.48,350.79,354.59,354.60,353.91,367.83,376.92,408.17,398.69,384.54,370.97,365.90,420.69,399.97,389.04,393.31,383.41,366.91,234.61,266.06,355.10,348.85,385.09,376.36,372.28,371.96,368.51,368.38,452.28
2017-06-18 22:00:46.718000,L8,,,248.98,322.48,327.43,305.13,305.32,318.11,322.52,334.36,321.12,321.08,332.92,338.73,346.20,344.32,336.34,332.01,342.56,336.57,238.74,261.83,287.83,293.80,220.77,,202.01,272.90,292.34,291.86,304.55,358.00,431.01,405.59,371.43,341.13,327.81,339.64,352.72,337.37,333.03,331.47,325.25,310.26,273.90,325.16,355.54,350.58,350.89,348.03,321.31,384.30,384.05,383.01,335.86,345.81,375.64,377.25,367.78,373.28,364.22,355.13,224.71,271.27,350.84,342.55,382.25,368.62,366.11,372.73,365.85,369.69,456.13
2017-07-04 22:00:50.541000,L8,,,225.19,286.30,307.52,286.85,285.88,302.28,308.21,311.04,307.63,312.03,323.12,327.82,332.64,328.93,318.58,320.30,318.61,259.34,229.34,203.44,273.68,283.17,201.75,,180.87,250.62,281.21,310.66,237.23,146.43,,,,,,,314.59,320.78,330.91,317.21,310.36,307.72,275.66,280.79,336.27,334.48,334.82,335.05,317.25,313.50,305.94,314.46,328.83,345.32,366.33,360.50,332.58,357.11,350.05,321.65,154.87,181.65,314.29,255.92,225.94,319.67,331.53,335.63,336.99,341.35,
2017-09-06 22:01:09.877000,L8,,,253.06,321.35,329.28,309.48,304.43,320.09,324.82,331.02,329.08,327.62,334.65,343.47,342.73,341.42,335.10,329.73,337.57,332.91,251.10,244.17,286.62,300.60,254.51,,199.81,259.02,290.60,295.20,310.04,350.20,440.03,419.52,377.46,348.12,331.05,341.63,352.72,338.54,317.72,326.38,327.58,317.23,277.73,344.97,352.77,352.54,343.52,347.15,329.14,380.71,377.13,380.47,348.85,346.09,373.67,375.88,375.58,379.06,365.63,354.44,242.14,279.18,353.93,345.14,367.04,375.25,369.84,377.22,373.39,375.86,450.11
2017-09-22 22:01:13.818000,L8,,,372.96,353.61,379.76,371.85,412.97,419.66,423.84,425.82,428.01,432.89,434.32,363.69,435.68,356.21,408.23,422.92,344.44,333.86,260.33,254.22,293.52,293.04,243.75,212.24,211.54,252.49,290.10,298.01,310.71,430.05,464.20,442.84,453.77,406.35,347.98,341.09,352.95,338.73,318.40,327.35,328.31,314.85,274.44,337.42,353.25,351.09,342.21,345.57,361.85,379.96,371.50,376.36,354.40,347.44,375.23,379.72,407.94,380.88,368.46,354.25,240.20,279.85,355.34,342.73,385.69,384.27,392.19,374.64,375.03,372.75,463.24
2017-10-24 22:01:21.408000,L8,,,240.66,320.22,326.11,304.31,300.39,319.12,323.35,336.15,325.83,324.89,331.66,337.21,341.95,333.24,334.66,328.33,335.46,331.18,249.84,251.26,288.05,295.32,261.29,,194.91,254.62,292.91,293.37,309.45,351.56,433.04,411.61,377.30,343.63,329.76,336.63,352.76,337.95,326.80,328.17,329.00,318.78,286.63,297.92,354.29,350.01,345.26,346.23,363.60,379.49,375.77,375.54,362.09,356.73,376.08,384.62,370.39,378.44,365.32,357.19,246.67,272.18,355.96,350.63,382.30,380.69,379.85,372.76,367.51,372.96,435.97
2017-12-11 22:01:12.448000,L8,411.85,288.12,249.11,325.19,328.26,306.29,305.89,320.22,328.80,339.51,327.51,331.92,334.63,343.88,349.18,344.82,341.31,334.44,347.81,339.51,411.87,415.21,343.52,358.26,297.75,238.29,203.74,266.47,293.01,297.98,306.24,350.17,450.64,417.74,379.77,342.42,330.43,345.09,353.97,336.72,328.48,329.22,327.19,319.85,325.67,341.19,354.68,348.85,347.72,349.16,371.33,380.20,377.13,377.14,370.18,365.85,382.65,393.40,367.10,380.60,364.04,356.24,232.86,277.00,358.38,359.27,371.62,380.54,368.84,375.82,378.06,373.52,455.63
2018-01-28 22:00:58.125000,L8,,,239.55,320.82,327.34,307.53,303.11,323.30,328.38,338.03,333.95,320.54,334.65,335.90,344.30,337.56,337.14,328.98,333.61,329.82,251.73,266.50,279.93,284.60,242.00,,199.76,262.85,293.47,295.40,302.43,348.11,441.11,411.41,380.88,342.25,327.53,344.51,353.13,337.33,329.11,330.21,328.83,318.40,313.71,338.96,355.56,354.27,348.70,354.87,378.53,383.63,379.46,384.92,381.24,367.92,418.83,393.29,374.58,380.17,375.88,362.67,407.73,419.08,413.06,361.91,378.00,450.85,334.15,488.97,458.99,,430.07
2018-03-17 22:00:35.960000,L8,,,234.43,311.98,325.16,305.51,301.75,318.74,329.43,336.88,332.12,319.27,327.34,335.79,338.94,334.76,333.87,326.69,508.51,492.84,501.57,491.16,502.47,481.28,475.71,,197.62,254.45,293.60,292.63,302.55,346.61,438.99,414.70,375.42,335.10,319.73,344.49,348.71,337.95,328.22,326.26,327.70,323.17,299.57,330.71,354.13,349.30,348.35,353.42,375.54,393.00,378.52,380.06,376.36,365.05,380.49,396.74,380.54,396.15,372.61,359.92,231.51,270.47,368.93,360.60,374.91,373.21,384.72,379.92,384.41,379.48,430.77
2018-04-18 22:00:19.528000,L8,,,238.92,319.73,328.03,305.91,303.92,324.17,328.16,338.88,327.80,328.39,332.70,338.21,347.16,333.70,340.29,330.99,336.04,334.72,268.12,253.87,280.66,295.09,222.68,,198.25,269.56,296.16,298.29,304.32,347.11,433.31,411.30,377.18,345.15,329.79,350.03,354.01,343.43,333.46,331.65,335.21,319.07,285.65,349.21,355.49,354.02,355.60,356.79,380.04,387.46,384.45,386.28,376.94,361.14,379.12,393.29,369.73,386.02,367.50,358.69,232.69,265.45,360.06,360.66,368.80,377.22,378.80,373.13,375.86,388.77,436.89
2018-06-21 22:00:01.138000,L8,,496.16,246.76,318.69,326.35,478.02,458.24,506.06,510.64,512.25,497.31,483.78,518.01,518.42,523.95,529.41,531.41,513.44,343.28,336.83,254.11,247.41,281.00,286.78,208.47,,207.47,268.50,295.69,292.78,304.49,346.99,435.00,414.41,375.19,339.55,325.78,347.14,350.19,340.97,333.45,331.29,327.49,317.52,279.41,351.96,360.13,356.08,352.99,368.28,374.28,404.86,398.62,406.78,376.91,364.95,416.39,406.47,395.31,399.90,383.39,386.88,232.57,296.17,380.90,380.91,388.60,382.73,390.49,378.50,374.75,368.14,470.50
2018-08-08 22:00:25.669000,L8,,,205.17,253.58,288.83,271.33,285.10,334.33,,438.94,446.87,411.27,329.64,336.17,346.93,375.36,365.87,332.30,330.99,322.06,251.71,234.63,275.76,290.97,201.41,,193.21,248.74,288.06,285.32,299.85,343.14,417.65,366.97,320.80,327.66,292.66,,,,,,,,,243.78,361.37,344.06,397.18,376.74,365.80,372.11,367.25,373.16,357.83,350.80,370.08,374.45,354.67,370.28,358.74,343.30,220.40,243.20,346.03,345.12,359.98,362.42,367.23,364.81,369.88,372.40,432.41
2018-08-24 22:00:33.638000,L8,,,244.33,323.80,326.32,304.87,303.96,325.97,326.74,333.28,327.71,327.97,334.30,336.28,346.70,340.38,336.92,329.18,335.10,331.87,253.88,239.06,282.72,294.04,215.53,,204.13,263.32,293.78,293.04,303.99,346.63,445.70,409.41,376.87,341.58,326.61,342.38,349.99,339.37,328.90,328.45,329.67,321.23,293.33,342.64,360.81,351.10,347.04,355.32,372.35,403.49,411.28,383.36,369.43,358.96,376.85,382.30,368.65,378.79,405.61,353.26,244.25,277.95,363.18,370.34,377.78,385.49,391.08,373.90,373.21,376.45,439.78
2018-10-27 22:00:57.222000,L8,,,241.23,321.45,329.79,316.19,306.40,322.67,331.50,341.76,340.44,336.14,340.95,345.83,353.74,354.43,342.34,332.54,339.04,334.60,327.23,306.72,295.04,297.81,232.34,,210.38,273.31,296.84,302.71,310.09,352.94,438.34,416.35,377.80,345.91,332.06,351.66,353.08,343.69,333.61,332.20,337.71,320.16,312.17,350.84,360.52,356.56,353.47,361.37,384.46,387.30,379.07,384.50,382.01,365.47,382.64,392.45,372.01,383.07,369.29,361.18,241.03,297.85,371.37,366.46,373.96,377.84,384.27,372.83,370.11,370.15,461.15
2019-02-16 22:00:47.319000,L8,228.30,266.34,300.33,337.74,331.40,313.07,308.08,323.89,337.94,340.77,337.14,334.21,504.75,487.46,528.59,494.23,512.99,495.01,348.94,342.19,362.38,349.31,335.11,323.25,343.21,268.68,206.20,283.94,296.90,300.43,306.36,352.71,456.50,421.65,405.42,362.18,336.57,355.43,356.46,348.05,338.84,335.83,350.84,329.79,341.55,357.36,365.98,358.80,361.24,423.42,409.20,410.24,406.81,407.32,433.40,443.40,425.11,422.25,408.13,416.90,406.45,370.13,270.44,270.87,415.94,408.89,374.44,406.27,399.20,383.22,372.77,375.49,501.66
2019-03-04 22:00:42.823000,L8,432.65,437.46,424.64,336.73,332.75,316.34,311.73,326.37,338.85,343.37,340.08,340.11,343.22,349.71,352.60,350.62,343.45,340.20,348.52,341.49,260.63,245.06,284.07,261.79,227.75,237.29,229.13,282.72,300.55,398.24,391.44,413.81,453.14,454.18,385.11,354.99,335.10,355.43,355.46,347.68,338.24,335.96,349.89,332.80,340.85,406.16,410.23,421.46,415.73,416.44,416.22,426.65,415.85,416.23,418.96,441.17,428.60,424.10,396.36,408.88,385.39,369.17,273.76,276.87,415.00,388.49,391.58,407.43,395.83,391.04,373.62,366.82,502.70
2019-05-07 22:00:32.643000,L8,503.60,512.21,482.14,480.39,477.17,468.49,529.59,509.37,336.78,511.17,501.60,515.77,522.03,528.22,501.06,506.18,498.30,484.36,502.91,482.71,468.93,467.96,480.74,483.31,470.27,472.46,469.96,467.42,295.99,303.23,316.14,354.00,432.97,407.01,365.41,330.36,321.29,341.48,351.84,348.23,333.07,336.49,342.88,323.40,307.56,354.14,368.81,361.25,366.94,376.46,406.75,399.11,404.51,397.05,428.25,406.02,419.32,398.11,396.76,397.54,385.12,377.36,268.38,274.15,394.53,399.01,384.17,378.13,380.21,375.68,373.80,364.39,471.47
2019-05-23 22:00:42.651000,L8,175.13,,271.08,329.91,330.94,316.42,309.71,330.80,336.39,342.45,340.53,337.52,347.19,345.13,353.37,351.25,344.53,335.48,347.08,340.65,246.29,240.48,289.20,262.46,194.74,199.68,208.36,272.21,306.51,299.24,314.68,353.42,436.44,411.84,378.70,337.64,326.69,352.55,355.50,351.36,339.55,341.50,338.84,322.72,293.42,359.06,375.00,359.80,365.06,371.00,393.24,387.86,382.20,415.14,391.57,373.85,389.74,404.96,392.95,386.55,383.37,376.14,265.93,304.73,388.14,388.38,386.97,393.61,399.42,385.08,365.96,369.36,458.79
2019-06-08 22:00:50.322000,L8,,,249.91,324.65,327.32,331.10,321.46,306.22,337.63,339.52,345.47,370.35,374.66,356.35,366.31,377.71,353.32,333.91,343.38,338.11,317.77,336.91,259.09,234.35,184.73,,195.49,273.06,295.14,301.99,305.50,350.12,431.13,387.22,354.43,312.22,297.78,321.73,335.23,344.23,333.78,369.90,323.31,316.21,326.30,340.29,360.18,353.80,358.40,360.97,386.13,390.43,395.51,385.44,373.56,367.12,380.02,382.55,390.81,369.49,372.51,335.88,232.37,262.93,357.12,367.42,385.46,368.95,369.01,362.59,339.89,345.32,441.54
2019-07-10 22:00:59.262000,L8,,,247.06,322.19,325.01,311.36,308.73,321.09,333.85,336.20,332.64,327.82,337.03,521.25,530.10,535.75,340.71,333.48,343.05,336.05,245.19,233.06,275.90,251.50,184.95,,204.62,272.91,294.35,288.27,303.98,349.56,433.13,402.32,373.81,341.64,327.50,342.51,352.06,342.82,336.14,332.88,332.31,315.60,278.79,356.22,356.31,357.44,349.11,360.07,352.52,385.06,385.05,386.94,318.42,347.63,372.12,366.48,365.43,377.78,363.06,333.98,234.92,259.58,344.76,344.71,362.78,371.86,369.40,368.52,364.75,361.35,456.04
2019-07-26 22:01:04.108000,L8,,,248.45,323.16,326.41,309.04,306.58,323.64,333.01,339.16,334.37,325.40,341.81,342.66,512.88,498.22,524.18,509.40,495.78,491.43,497.19,462.13,454.90,467.74,444.81,458.12,465.65,450.36,294.89,291.93,302.72,352.56,435.78,407.07,373.00,341.48,328.15,338.33,351.01,341.23,335.25,333.86,329.82,315.45,282.43,354.79,453.81,469.14,474.82,512.39,379.73,389.70,409.85,404.02,364.93,351.74,373.61,374.66,409.51,384.00,373.97,376.17,262.58,268.56,348.06,346.53,362.78,375.98,368.00,366.83,365.75,364.66,484.10
2019-08-27 22:01:14.407000,L8,,495.88,245.94,322.55,328.34,310.93,307.74,324.60,331.51,338.82,333.77,325.93,340.15,342.51,347.07,346.65,339.92,333.43,342.62,336.62,260.18,251.59,282.94,252.68,203.29,,204.60,253.41,294.47,294.53,305.73,348.70,445.61,406.05,377.30,345.66,331.36,341.45,352.29,491.66,457.94,446.43,469.58,469.92,285.75,351.56,355.97,355.43,352.68,357.47,375.90,387.30,380.01,385.61,357.97,349.75,374.08,373.28,368.12,378.70,362.79,335.17,282.42,270.87,347.16,337.73,351.15,373.27,362.62,365.15,371.08,369.32,452.84
2019-10-30 22:01:26.665000,L8,533.29,510.42,227.48,314.14,323.52,302.78,301.39,316.88,326.76,331.13,327.00,318.11,328.05,333.62,338.85,333.91,333.02,327.58,332.65,326.63,264.41,253.39,283.29,257.35,198.25,,196.25,247.96,290.62,287.30,303.33,346.13,435.17,402.18,374.42,344.52,329.54,341.15,350.59,340.00,326.25,327.24,329.07,316.81,291.49,474.23,477.55,489.89,342.35,347.40,365.97,370.25,370.11,428.37,438.20,423.73,413.05,402.08,395.96,382.82,359.54,336.11,396.20,399.88,353.22,340.80,352.64,370.75,370.48,364.70,360.45,359.74,430.96
2020-02-03 22:01:07.154000,L8,,,253.01,327.08,331.77,313.18,307.60,326.98,334.24,341.78,333.44,333.80,335.46,347.46,351.11,438.45,430.37,418.72,404.76,337.98,297.38,273.88,320.75,283.89,225.52,209.71,207.97,267.03,378.24,377.90,356.23,408.45,448.45,408.76,378.53,349.49,332.63,351.34,354.66,345.72,337.04,332.75,339.04,323.76,327.60,352.23,360.02,357.62,357.65,361.77,383.61,403.04,399.92,385.60,378.05,369.68,417.95,407.95,399.03,388.70,367.82,389.57,397.85,281.21,360.24,381.18,387.77,379.69,381.01,369.78,365.60,375.69,460.62
2020-03-06 22:00:58.462000,L8,372.47,300.26,249.01,327.03,332.25,316.81,309.30,330.52,337.65,344.09,339.33,334.25,345.84,346.23,353.04,348.22,345.77,334.43,345.48,341.41,261.13,244.45,279.70,278.94,220.14,221.86,229.44,268.08,303.71,300.98,307.09,350.45,454.16,413.87,385.65,353.23,333.76,356.05,359.38,346.81,339.51,337.74,339.62,333.53,328.90,353.57,364.32,360.20,362.61,368.99,390.22,394.66,393.96,398.89,381.56,367.58,426.86,414.33,407.40,387.20,401.09,390.77,288.84,292.55,369.89,399.33,388.40,390.85,392.61,376.79,376.64,370.54,459.28
2020-04-23 22:00:35.031000,L8,,215.87,247.75,327.36,330.70,313.43,307.56,327.45,336.23,342.17,335.17,325.21,341.07,341.42,351.79,353.72,339.84,333.07,345.37,477.02,471.02,464.44,457.65,436.89,202.22,229.54,219.66,431.82,442.75,452.24,444.67,350.78,453.74,413.77,378.46,343.84,331.64,350.12,355.04,347.30,338.44,338.03,341.89,319.67,295.30,354.07,369.74,358.17,358.74,360.10,380.46,391.23,388.66,387.37,362.69,352.52,376.07,374.48,372.04,376.99,358.91,358.29,291.01,273.24,349.23,349.23,360.70,370.56,368.30,363.98,367.64,380.97,459.87
2020-05-09 22:00:26.885000,L8,,495.06,505.31,469.38,502.55,486.23,505.16,506.69,482.30,343.40,335.42,333.80,523.82,525.80,506.43,534.88,528.83,493.78,489.08,477.00,471.86,465.41,425.66,463.88,458.00,455.28,454.72,451.97,447.60,444.39,458.24,350.86,442.02,415.08,382.65,346.46,333.76,353.19,361.61,350.05,341.32,339.42,342.41,322.75,277.25,355.22,366.84,360.14,362.83,370.06,387.83,400.35,410.91,396.10,372.91,350.49,381.57,404.99,393.50,386.07,371.19,361.82,286.89,279.29,353.41,372.64,367.30,371.75,376.89,379.80,373.33,367.83,470.68
2020-06-10 22:00:39.456000,L8,,,237.62,322.73,324.73,307.01,302.93,327.97,337.89,337.16,331.47,323.08,333.63,337.70,342.18,346.14,338.70,330.84,343.84,340.93,225.38,210.10,267.47,255.64,183.09,150.96,207.62,261.72,294.07,284.79,299.67,348.50,438.32,407.51,369.65,340.06,324.93,344.25,350.57,342.12,335.37,333.64,339.75,308.84,276.48,356.26,360.67,353.33,354.24,360.07,377.05,397.02,392.90,394.27,355.31,344.23,372.96,403.65,400.14,378.74,376.86,335.60,283.54,264.01,345.61,326.85,357.26,377.40,367.11,364.82,365.51,374.22,451.04
2020-08-29 22:01:11.546000,L8,333.63,,237.21,319.17,325.15,304.78,305.37,320.27,330.43,339.43,326.60,318.26,332.21,337.22,344.40,345.51,335.41,328.81,335.39,299.96,232.96,210.85,262.50,253.24,192.79,183.93,200.65,254.20,292.06,285.67,300.86,349.24,435.81,402.60,379.08,344.39,327.41,340.70,352.13,338.26,329.35,329.35,329.04,317.30,319.80,339.80,351.05,347.41,346.77,349.80,370.98,380.43,373.04,379.40,351.29,343.69,367.83,369.67,359.32,373.58,357.58,336.09,292.51,256.24,347.29,354.52,356.78,366.35,367.36,361.29,363.37,377.08,443.58
2020-09-14 22:01:17.845000,L8,,,236.70,318.71,323.50,304.53,305.10,323.60,324.73,334.43,323.90,319.66,333.13,332.81,344.91,336.80,334.47,327.88,329.27,481.64,469.68,468.10,448.85,243.15,200.01,181.22,208.51,253.12,294.05,284.77,303.03,348.67,445.58,400.35,379.39,340.91,328.68,341.64,350.33,339.62,329.52,331.32,331.62,317.94,283.50,279.90,354.19,353.55,348.69,351.13,370.45,384.87,372.44,380.23,351.82,347.35,369.83,372.29,359.54,417.99,470.01,412.92,344.99,286.90,350.55,344.40,358.67,365.67,370.21,362.80,367.83,374.85,438.43
2020-09-30 22:01:21.925000,L8,,,231.80,323.81,330.01,313.55,311.24,325.60,339.52,345.22,329.47,330.36,331.23,333.42,354.52,350.22,342.38,330.64,338.95,336.18,231.65,496.16,485.00,505.55,519.02,479.21,507.74,260.74,306.19,290.61,312.84,355.08,449.07,412.35,377.82,343.25,329.23,342.95,357.15,342.34,335.27,332.97,335.87,320.94,282.52,277.10,355.46,357.21,349.95,351.92,383.34,391.13,385.44,390.35,351.77,344.27,372.53,376.95,407.95,381.32,383.41,337.17,298.48,273.25,351.81,362.07,368.82,370.27,382.05,368.55,372.97,372.19,452.73
2021-01-04 22:01:18.489000,L8,,,241.94,326.95,330.00,315.70,306.95,326.79,334.59,341.68,337.33,325.26,338.73,342.53,347.58,341.14,339.38,332.42,337.68,337.17,321.22,258.28,275.66,253.54,172.32,201.36,198.49,263.28,296.10,292.57,299.75,351.22,447.05,408.76,381.19,345.94,331.57,351.40,352.76,342.83,333.79,332.39,339.59,322.47,327.02,347.13,357.86,354.25,354.92,359.00,376.03,389.62,382.88,383.78,373.17,363.15,376.79,406.08,395.55,382.40,383.45,350.29,318.97,315.41,356.96,366.12,382.92,375.80,380.72,373.87,360.31,369.44,452.91
2021-02-21 22:01:05.416000,L8,,,244.61,324.35,330.70,319.56,453.49,477.36,474.33,343.77,338.92,331.67,342.35,345.71,351.30,346.80,341.92,335.39,343.25,340.76,478.71,485.98,475.93,466.93,458.58,443.16,205.71,267.25,296.72,298.13,302.04,350.73,451.38,416.49,383.03,343.39,331.55,351.12,352.97,344.27,337.80,337.94,410.07,401.88,401.76,408.00,414.98,414.84,409.90,370.01,439.75,412.02,422.28,417.40,415.70,372.06,431.21,419.24,410.19,399.17,391.54,387.64,397.69,347.47,406.35,395.41,389.17,389.68,390.66,385.40,377.06,379.79,461.26
