dates,nzd0358-0000,nzd0358-0001,nzd0358-0002,nzd0358-0003,nzd0358-0004,nzd0358-0005,nzd0358-0006,nzd0358-0007,nzd0358-0008,nzd0358-0009,nzd0358-0010,nzd0358-0011,nzd0358-0012,nzd0358-0013,nzd0358-0014,nzd0358-0015,nzd0358-0016,nzd0358-0017,nzd0358-0018,nzd0358-0019,nzd0358-0020,nzd0358-0021,nzd0358-0022,nzd0358-0023,nzd0358-0024,nzd0358-0025,nzd0358-0026,nzd0358-0027,nzd0358-0028,nzd0358-0029,nzd0358-0030,nzd0358-0031,nzd0358-0032,nzd0358-0033,nzd0358-0034,nzd0358-0035,nzd0358-0036,nzd0358-0037,nzd0358-0038,nzd0358-0039,nzd0358-0040,nzd0358-0041,nzd0358-0042,nzd0358-0043,nzd0358-0044,nzd0358-0045,nzd0358-0046,nzd0358-0047,nzd0358-0048,nzd0358-0049,nzd0358-0050,nzd0358-0051,nzd0358-0052,nzd0358-0053,nzd0358-0054,nzd0358-0055,nzd0358-0056,nzd0358-0057,nzd0358-0058,nzd0358-0059,nzd0358-0060,nzd0358-0061,nzd0358-0062,nzd0358-0063,nzd0358-0064,nzd0358-0065,nzd0358-0066,nzd0358-0067,nzd0358-0068,nzd0358-0069,nzd0358-0070,nzd0358-0071,nzd0358-0072
2024-04-18 22:00:30+00:00,215.69,,243.74,314.38,299.46,306.16999999999996,308.07800000000003,299.52,304.27,278.29,304.85,333.99,336.93,339.55333333333334,348.46999999999997,344.315,333.2,327.735,297.24,249.94,238.4475,222.9275,261.6725,223.0425,226.485,237.4225,227.31166666666664,274.39166666666665,296.7566666666667,297.62333333333333,303.38,350.92,359.34,,,251.61,342.34,332.23,,172.41,,262.31,256.26,270.2,278.6,244.01,241.42,,225.62,282.99,307.38,,286.03,279.78,291.55,286.7,302.75,,,,,,,,319.22,307.83,,,,,,,
2024-04-26 22:00:40+00:00,215.69,,245.21142857142857,315.034,299.46,306.16999999999996,308.07800000000003,299.52,304.27,278.29,304.85,333.99,336.93,339.55333333333334,348.46999999999997,344.315,333.2,327.735,297.24,249.94,238.4475,222.9275,264.434,220.516,224.708,236.394,228.29999999999998,274.0685714285714,296.7566666666667,297.62333333333333,303.38,350.81,359.34,,,251.61,342.34,332.23,,172.41,,262.31,256.26,270.2,278.6,244.01,241.42,,225.62,282.99,307.38,,286.03,279.78,291.55,286.7,302.75,,,,,,,,319.22,307.83,,,,,,,
2024-05-04 22:00:22+00:00,215.69,,246.22875,315.034,299.46,306.16999999999996,308.07800000000003,299.52,304.27,278.29,304.85,333.99,336.93,339.55333333333334,348.46999999999997,344.315,333.2,327.735,297.24,249.94,238.4475,222.9275,264.434,220.516,224.708,236.394,232.45,274.0685714285714,296.7566666666667,297.62333333333333,303.38,353.44,359.34,,,251.61,342.34,332.23,,172.41,,262.31,256.26,270.2,278.6,244.01,241.42,,225.62,282.99,307.38,,286.03,279.78,291.55,286.7,302.75,,,,,,,,319.22,307.83,,,,,,,
2024-05-28 22:00:24+00:00,,,246.93625000000003,318.175,299.46,306.57,310.29333333333335,299.52,304.27,278.29,304.85,333.99,338.3725,341.71500000000003,348.46999999999997,346.47333333333336,331.66,325.9066666666667,297.24,249.94,239.21333333333334,227.65666666666667,262.32666666666665,216.35,225.288,236.394,243.32285714285715,270.82,297.61,298.93,,356.07000000000005,359.34,,,251.61,342.34,325.72,,172.41,,262.31,256.26,270.2,278.6,244.01,241.42,,225.62,282.99,307.38,,286.03,279.78,291.55,286.7,302.75,,,,,,,,,307.83,,,,,,,
2024-06-21 22:00:17+00:00,,,246.10500000000002,319.6766666666667,299.46,306.42,311.51,299.52,304.27,278.29,304.85,333.99,339.8633333333334,341.56,348.00499999999994,348.65999999999997,327.89,322.32500000000005,297.24,249.94,238.08749999999998,231.715,262.32666666666665,216.72799999999998,224.62666666666667,236.49200000000002,242.80285714285716,267.435,,,,356.2528571428571,359.34,,,251.61,342.34,319.21,,172.41,,262.31,256.26,270.2,278.6,244.01,241.42,,225.62,282.99,307.38,,286.03,279.78,291.55,286.7,302.75,,,,,,,,,307.83,,,,,,,
2024-09-09 22:00:56+00:00,,,247.6757142857143,316.98749999999995,,312.3866666666666,311.51,,,,,333.99,341.43000000000006,341.56,347.76,348.015,337.68,331.58,,,245.255,236.88,275.0833333333333,216.56333333333336,221.38833333333335,231.32,240.32999999999998,265.89500000000004,301.3,301.49,,356.17571428571426,,,,,342.34,319.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-17 22:00:52+00:00,,,247.19375000000002,316.304,,312.3866666666666,311.51,,,,,333.99,341.43000000000006,341.56,347.76,347.7833333333333,337.68,331.97,,,247.18400000000003,239.4375,275.7475,216.57285714285715,219.6,229.99166666666667,239.52499999999998,265.96714285714285,301.3,301.49,,355.68874999999997,,,,,342.34,319.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-11 22:01:02+00:00,,,245.44124999999997,313.26599999999996,,308.75666666666666,307.115,,,,,333.99,337.33,342.495,347.76,346.78999999999996,337.975,331.8066666666667,,,245.49166666666667,239.42399999999998,276.394,213.72142857142856,215.93285714285713,224.995,237.47875000000002,265.5357142857143,301.3,301.49,,355.605,,,,,,319.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-19 22:01:10+00:00,,,245.555,312.17,,307.01666666666665,305.84000000000003,322.2,,,333.35,329.74,338.09,342.985,348.21,346.8825,338.0466666666667,331.7875,,,256.01166666666666,237.50249999999997,279.30400000000003,214.80285714285714,217.1985714285714,222.59333333333333,238.6525,264.94142857142856,301.3,301.49,,355.75374999999997,,,,,,324.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-06 22:01:11+00:00,,,243.2033333333333,310.886,323.38,306.725,305.15333333333336,321.025,,,333.35,326.775,334.62,341.08,346.75,346.184,338.0466666666667,331.7875,,,267.415,243.6975,274.642,213.73833333333334,213.585,218.33666666666667,230.37666666666667,265.875,301.3,301.49,,347.98,,,,,338.9,330.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-14 22:01:03+00:00,,342.49,245.79714285714286,310.886,323.38,306.725,305.15333333333336,321.025,,,333.35,328.38,334.84666666666664,341.6125,346.75,346.184,338.0466666666667,332.01,,,267.415,243.6975,274.642,213.73833333333334,213.585,219.73142857142855,230.37666666666667,265.875,301.3,301.49,,348.35571428571427,,,,,338.9,330.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-22 22:01:14+00:00,,342.49,247.3557142857143,312.8183333333333,323.38,307.846,305.15333333333336,321.025,,,333.35,330.1875,334.84666666666664,341.68,346.75,346.184,338.0466666666667,332.01,,,273.956,243.63333333333333,278.0416666666667,212.83800000000002,212.038,220.68571428571428,230.9483333333333,268.1766666666667,301.3,301.49,,347.8683333333333,,,,,338.9,331.08000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-08 22:01:11+00:00,270.96,342.49,246.995,312.29857142857145,323.38,307.77333333333337,305.2325,321.025,,,333.35,330.1875,334.84666666666664,341.68,346.75,346.184,338.0466666666667,331.61833333333334,,,273.956,243.63333333333333,277.1828571428572,212.87,211.06833333333336,220.57625,227.9942857142857,267.92285714285714,301.3,299.775,306.84,347.88571428571424,,,,,338.9,328.76666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,313.36,,,,,,,,
2025-02-24 22:01:09+00:00,270.96,342.49,247.63666666666666,312.7825,323.38,308.47285714285715,305.932,321.025,,,333.35,330.1875,334.84666666666664,341.68,346.75,346.184,338.0466666666667,331.61833333333334,,,279.5083333333333,252.58999999999997,278.08000000000004,215.52142857142857,211.16000000000003,222.41222222222223,229.0075,267.95,301.3,300.8566666666666,307.77,348.35125,,,,,338.9,329.07,,,,,,,,,,,,,,,,,,,,,,,,,,,313.36,,,,,,,,
2025-03-28 22:00:54+00:00,270.96,342.49,248.70624999999998,312.7814285714286,323.38,308.8542857142857,305.77833333333336,321.025,,,333.35,330.1875,334.84666666666664,341.68,346.11,344.975,338.23,331.4425,,,286.16999999999996,253.60999999999999,278.4714285714286,217.19833333333335,214.14166666666665,223.82,228.33857142857144,267.74142857142857,,300.53999999999996,307.77,347.71714285714285,,,,,338.9,328.536,,,,,,,,,,,,,,,,,,,,,,,,,,,313.36,,,,,,,,
